Simulation,Portfolio Size,Return (%),Sharpe Ratio,Portfolio
22,8,69.97623527295727,1.6296412835850893,"{'COIN': 0.3262455299956834, 'TSLA': 0.22327627447873072, 'LUMN': 0.09425469294920773, 'XOM': 0.018730608196336207, 'LCID': 0.05044533470687664, 'VZ': 0.09633887145942331, 'CCL': 0.07852055811458017, 'NFLX': 0.11218813009916188}"
23,6,43.84014627235037,0.8376033036362203,"{'PFE': 0.0455461879504681, 'XOM': 0.019768746891647867, 'NOK': 0.08680189536434975, 'UBER': 0.3979137055002276, 'PYPL': 0.03131405238450344, 'LUMN': 0.4186554119088033}"
24,8,38.026926594252615,1.7190591603619823,"{'JPM': 0.2738364459250291, 'KO': 0.08149279252089234, 'AMD': 0.07792926783383411, 'TSLA': 0.2873267886565908, 'CSCO': 0.10434319177563615, 'PFE': 0.0059410799885498645, 'T': 0.161920152448396, 'LCID': 0.007210280851071692}"
25,6,46.04070854689049,0.8285509489802054,"{'LUMN': 0.3963663703221611, 'PLUG': 0.022334596570299053, 'WBD': 0.06219437961028195, 'SHOP': 0.3611742694503044, 'AAPL': 0.06166643720347528, 'RIVN': 0.09626394684347835}"
26,3,36.52885376544121,1.4817045992438331,"{'PLUG': 0.004224538884719857, 'EGO': 0.24825471947217506, 'GOOG': 0.747520741643105}"
27,10,42.68094954707893,1.30286803199641,"{'AAPL': 0.1354303569130906, 'TSLA': 0.258218417885242, 'VZ': 0.00020733384417770655, 'VALE': 0.06801370639236404, 'AAL': 0.0008412228708619913, 'LUMN': 0.2030049496533464, 'BAC': 0.011873986166325514, 'C': 0.09602784681979853, 'MSFT': 0.11408435223760424, 'AMD': 0.11229782721718906}"
28,12,63.66642927250293,1.9685123055242488,"{'WBD': 0.058385317323648614, 'COIN': 0.09762688353623773, 'PFE': 0.03662636667712142, 'INTC': 0.0032226458700385604, 'SOFI': 0.19775344237818554, 'PYPL': 0.03967295530878036, 'CSCO': 0.04759884224788904, 'WFC': 0.04752432098122889, 'GOOG': 0.17729582443680297, 'SNAP': 0.0346819813761544, 'KO': 0.06138460975223482, 'PLTR': 0.19822681011167761}"
29,7,20.118462348757756,0.6995210098000024,"{'RIVN': 0.07774592128620787, 'AAPL': 0.29867380911678065, 'LYFT': 0.29169220219390846, 'VALE': 0.08442688971771979, 'BABA': 0.0010245029657061642, 'WFC': 0.23604482479867508, 'DNA': 0.010391849921001887}"
30,3,33.578749345569136,0.7269897884871508,"{'VZ': 0.01265506675973312, 'AMD': 0.9765373720769169, 'PLUG': 0.010807561163349914}"
31,6,66.97174697927821,1.7215170036842862,"{'HOOD': 0.41050980611128324, 'UBER': 0.37393829594230327, 'BABA': 0.040988835308277384, 'GOOG': 0.01365199172358508, 'LUMN': 0.15674029058597802, 'PLUG': 0.004170780328573147}"
32,3,33.02079856428241,0.7574892543296767,"{'KO': 0.041862860218156904, 'PINS': 0.0392718891771932, 'AMD': 0.9188652506046499}"
33,8,37.33325314557673,1.110457035752337,"{'LYFT': 0.07152363682689689, 'TSLA': 0.20393171809796481, 'CCL': 0.3041957104088943, 'NOK': 0.01055165245228927, 'DNA': 0.04262282043400142, 'PLUG': 0.011243740497599073, 'VALE': 0.08838664664975318, 'AMD': 0.26754407463260094}"
34,9,75.81471516061934,2.121471808975204,"{'BAC': 0.07847949685084783, 'NOK': 0.04502244584424712, 'SOFI': 0.2746693061016843, 'NFLX': 0.10389860991287113, 'META': 0.05851003558477449, 'DIS': 0.02251919304181032, 'XOM': 0.0956374762429329, 'PLTR': 0.31045209853386907, 'AAPL': 0.010811337886962901}"
35,10,63.703852629380954,2.170167267062456,"{'AMD': 0.09194729231542163, 'HOOD': 0.2836654495972153, 'NVDA': 0.29386527397215134, 'AAL': 0.01036460817592691, 'BABA': 0.13059987523829034, 'KO': 0.003658019946696289, 'T': 0.07542854555762765, 'PBR': 0.01749270977318651, 'JD': 0.05299883871307954, 'PFE': 0.0399793867104045}"
36,9,61.579114545658484,1.540129838416346,"{'PBR': 0.024862064154256572, 'CSCO': 0.044919661051013464, 'SHOP': 0.2423420043367897, 'META': 0.19110565662245096, 'COIN': 0.28776268489599444, 'VZ': 0.009075574494409683, 'NIO': 0.15992196345287574, 'DIS': 0.03040947373738234, 'WFC': 0.009600917254827089}"
37,3,27.810385797427745,1.1114981831003374,"{'XOM': 0.06399920975749995, 'LCID': 0.014576366611874163, 'C': 0.9214244236306259}"
38,8,30.61944141588565,1.5033230585981672,"{'VALE': 0.029476000327075872, 'DIS': 0.21648557400515625, 'NIO': 0.009765908944966054, 'WBD': 0.04597251527199776, 'AMZN': 0.23031042974940916, 'NOK': 0.002442021965225721, 'UBER': 0.25877627842236517, 'WFC': 0.20677127131380407}"
39,11,74.18618638932524,2.029340425711378,"{'LYFT': 0.1262512570403433, 'LUMN': 0.04164088374478377, 'NIO': 0.0037612275082865854, 'GOOG': 0.13802744637989153, 'PBR': 0.03497094445640998, 'PLTR': 0.2400747802584733, 'COIN': 0.16453757449343276, 'KO': 0.05653067663051796, 'UBER': 0.09498029478043822, 'NFLX': 0.07795591584299079, 'TSLA': 0.021268998864431753}"
40,3,20.390973956184876,0.8463918130134847,"{'DIS': 0.006463280836249164, 'BAC': 0.958038072305188, 'BABA': 0.035498646858562855}"
41,6,35.015574695464096,1.1724711606801208,"{'RIVN': 0.19419918323814495, 'LCID': 0.01157238306708817, 'T': 0.04742346635939537, 'UBER': 0.5197408329613571, 'CSCO': 0.0002810600049186746, 'EGO': 0.22678307436909592}"
42,3,11.733421188541817,0.34432225580486747,"{'PYPL': 0.9487464176996683, 'INTC': 0.045104896589518, 'VZ': 0.006148685710813723}"
43,9,34.81624946016133,1.240071898181987,"{'AMZN': 0.23598009068054526, 'BAC': 0.0625894027369187, 'GOOGL': 0.21623160775257577, 'VALE': 0.0026788212511266113, 'SHOP': 0.23838691221955058, 'GOOG': 0.028558359309145895, 'PYPL': 0.09755391811036351, 'DNA': 0.06967109856158299, 'KO': 0.04834978937819064}"
44,11,68.7673340898166,2.2746013641845133,"{'SNAP': 0.0963768403720707, 'META': 0.12519349542137984, 'WFC': 0.06586298988693196, 'F': 0.04158402136954486, 'SHOP': 0.08864701621091618, 'EGO': 0.05168633476916447, 'PFE': 0.08503717755263357, 'PLTR': 0.22570816042744415, 'NOK': 0.021289269384262306, 'HOOD': 0.17590567843366267, 'CSCO': 0.022709016171989387}"
45,4,35.863531340119614,1.6980423303131482,"{'LYFT': 0.02363390138433367, 'CSCO': 0.006984100498913764, 'PINS': 0.05191989462315559, 'JPM': 0.917462103493597}"
46,9,40.17065010780428,1.5944211822610777,"{'LYFT': 0.0813120965671335, 'AMZN': 0.23589874284693527, 'DIS': 0.018305601554882363, 'MSFT': 0.17314157139747136, 'SOFI': 0.24073358583296797, 'T': 0.0685392657944126, 'WFC': 0.104020459499744, 'F': 0.02809313565978129, 'VALE': 0.049955540846671635}"
47,4,98.02427765074167,1.4357751726467645,"{'PYPL': 0.09568227818017067, 'COIN': 0.764181392335939, 'AAPL': 0.06431327085119934, 'AMZN': 0.075823058632691}"
48,6,52.9822897909104,1.387905645803252,"{'AMZN': 0.2902373309257536, 'KO': 0.05500702310289609, 'PFE': 0.047285507633018746, 'AMD': 0.05462724520948018, 'SOFI': 0.524907865413624, 'DNA': 0.027935027715227444}"
49,3,25.09564556312953,0.8298414324347781,"{'INTC': 0.00022941659164033227, 'CSCO': 0.09696900022200586, 'GM': 0.9028015831863538}"
50,11,58.95939859949407,1.8400195939300608,"{'AMZN': 0.05219509846845624, 'LUMN': 0.16298331946131167, 'PLUG': 0.020428320755031374, 'PFE': 0.019619578737911796, 'NFLX': 0.1702708489409666, 'UBER': 0.06823537100284087, 'COIN': 0.1288411027533086, 'GOOGL': 0.18241290226072104, 'KO': 0.008890838265071322, 'RIVN': 0.015768976124599248, 'META': 0.17035364322978117}"
51,9,52.56822195459521,1.4003038547099291,"{'NFLX': 0.17441043391346692, 'CSCO': 0.22008460341905045, 'GM': 0.02856478512071015, 'COIN': 0.32323167592008467, 'AAL': 0.0028561196011925643, 'PLUG': 0.018668683671516688, 'AMD': 0.04739840181646504, 'MSFT': 0.10504002112596113, 'DNA': 0.07974527541155232}"
52,7,63.14241684544929,2.111626436848343,"{'LCID': 0.02242515072238472, 'AMD': 0.2548755106999778, 'CSCO': 0.034859507036670276, 'DIS': 0.04468040622511038, 'EGO': 0.053521533160066914, 'HOOD': 0.2753109828214741, 'META': 0.31432690933431584}"
53,11,72.33190635499989,2.4692723268944317,"{'JPM': 0.19087088045253373, 'TSLA': 0.03919296737784038, 'VZ': 0.04777763305233265, 'F': 0.0004668454279146543, 'WBD': 0.03441587397178575, 'NOK': 0.16794292636699115, 'HOOD': 0.19211373054561673, 'AMZN': 0.006178109843004505, 'JD': 0.0021821869813736985, 'PLTR': 0.2388862897450105, 'NVDA': 0.07997255623559622}"
54,10,51.468060599188135,1.7778652881059798,"{'PINS': 0.06673630704245401, 'T': 0.016102879485362077, 'AMZN': 0.18152508235617915, 'CCL': 0.10503584845767297, 'WBD': 0.002788658281955017, 'SOFI': 0.21383361866940925, 'GOOGL': 0.13056979755197506, 'EGO': 0.032281732205593244, 'NFLX': 0.13532888236175278, 'LUMN': 0.11579719358764642}"
55,9,43.81984232576349,1.7672795912555312,"{'XOM': 0.03336398256147608, 'PFE': 0.0343999666263684, 'TSLA': 0.2708004473485135, 'VALE': 0.0260099415225088, 'T': 0.010064748670952233, 'INTC': 0.012163745293848378, 'JPM': 0.2950586195200551, 'RIVN': 0.015330339221394046, 'UBER': 0.30280820923488344}"
56,12,49.063692656447024,1.8968472107437135,"{'AMZN': 0.11099952576364629, 'PINS': 0.046417333462787, 'AAPL': 0.014731057902823917, 'AMD': 0.12529184479511266, 'BAC': 0.0733054831845482, 'PLUG': 0.01976409152626266, 'T': 0.058451960315424156, 'NU': 0.1301942920788935, 'PYPL': 0.01563211084465136, 'TSLA': 0.18179930646178782, 'NVDA': 0.1529370352440813, 'VALE': 0.0704759584199811}"
57,3,94.96611395393754,1.7770216563640568,"{'SNAP': 0.0036312152070542775, 'PINS': 0.028186024354441116, 'HOOD': 0.9681827604385046}"
58,9,28.36672645643688,1.2486736420013338,"{'PFE': 0.008803144518225248, 'CSCO': 0.0609479655582095, 'CCL': 0.2598930744470205, 'DIS': 0.012371331535004764, 'INTC': 0.02043274303986245, 'C': 0.21674677095392758, 'RIVN': 0.08746685738199299, 'BABA': 0.08757833761597256, 'AAPL': 0.24575977494978446}"
59,12,53.57577888440762,2.278707257031718,"{'SNAP': 0.025665646139360156, 'HOOD': 0.1891958440925929, 'RIVN': 0.044086445486742315, 'JPM': 0.12313727538585975, 'PLUG': 0.0004821929739702913, 'KO': 0.0956961230073067, 'CCL': 0.05959442021870011, 'WFC': 0.03852087381983196, 'NVDA': 0.1767286865650875, 'BAC': 0.18280187877465925, 'T': 0.029596799193305254, 'WBD': 0.03449381434258384}"
60,5,41.97165786271332,1.8386266437595284,"{'NFLX': 0.43561375722719237, 'GOOG': 0.32031594788261214, 'GM': 0.007370746293931944, 'PYPL': 0.0032161717382614354, 'MSFT': 0.2334833768580021}"
61,11,44.46421374527291,1.3782857908077812,"{'CSCO': 0.03684435889936994, 'AAPL': 0.027608364171128833, 'VZ': 0.08911775703699355, 'JPM': 0.02963096243109238, 'COIN': 0.24740642134553367, 'LCID': 0.1366373000640645, 'JD': 0.007512036983066224, 'PBR': 0.21824276245303892, 'XOM': 0.0038568873996420883, 'PLUG': 0.020369224400974672, 'AMZN': 0.18277392481509516}"
62,10,41.407658062553764,1.849700498769279,"{'CSCO': 0.050939941518162585, 'PFE': 0.003903708893093422, 'VALE': 0.05629548929250419, 'UBER': 0.14031114122131277, 'GOOGL': 0.15066439708521326, 'VZ': 0.011855728468344475, 'PINS': 0.1433114722236808, 'MSFT': 0.16610745127729754, 'C': 0.08439603458124642, 'HOOD': 0.19221463543914458}"
63,6,28.901396094310964,1.4889111269289368,"{'WBD': 0.002844509516056769, 'INTC': 0.0750551910560769, 'WFC': 0.32559670573176425, 'LCID': 0.04345627389076076, 'GOOGL': 0.4290357586141816, 'T': 0.12401156119115972}"
64,4,31.332957893750148,0.901384135308745,"{'PYPL': 0.044388532802139426, 'LCID': 0.0255502804864837, 'AMD': 0.6508113965500768, 'EGO': 0.2792497901613001}"
65,8,44.37646471850794,1.7685784258052184,"{'WFC': 0.2230280232533043, 'NU': 0.20737433388086446, 'GOOGL': 0.14167946099867942, 'PLUG': 0.003516589331027123, 'NOK': 0.004167323463480644, 'DNA': 0.0215039602457011, 'MSFT': 0.15833178054612168, 'SHOP': 0.2403985282808213}"
66,8,48.745995977954195,1.8828120604884777,"{'AMZN': 0.0769858548928399, 'PBR': 0.010743252952474356, 'EGO': 0.104452406103806, 'TSLA': 0.27507629315355187, 'XOM': 0.007439203420712389, 'F': 0.006772341687769306, 'UBER': 0.2133701652420173, 'GOOG': 0.30516048254682887}"
67,6,40.45813823340244,1.7699766964527663,"{'GOOG': 0.3415034258393033, 'NFLX': 0.4396837438061354, 'MSFT': 0.1421369317991386, 'PINS': 0.03534019870443042, 'JD': 0.02917334418803009, 'T': 0.0121623556629622}"
68,9,18.77923151482858,0.7994852957888983,"{'NIO': 0.05469875941687534, 'BAC': 0.06403493673274259, 'UBER': 0.3407146752395717, 'PLUG': 0.01939554571703342, 'T': 0.2612522831746437, 'DNA': 0.057373531835427816, 'WBD': 0.1171216361467561, 'C': 0.07882659354570438, 'JD': 0.0065820381912448855}"
69,10,63.29312712760253,1.7579238259160428,"{'HOOD': 0.26483551519924514, 'NFLX': 0.10102373508187201, 'GOOGL': 0.09147997329327152, 'NIO': 0.053376623648179494, 'COIN': 0.20054213154380748, 'T': 0.028188273157755815, 'BAC': 0.03479824691741021, 'AMD': 0.021091355326555167, 'GM': 0.17619212699627043, 'INTC': 0.028472018835632582}"
70,6,28.9758443849914,1.1233613453615618,"{'C': 0.36727683479405837, 'AMD': 0.4183595325046453, 'CSCO': 0.1392696953975075, 'SNAP': 0.04504437095741653, 'PYPL': 0.000654800549927404, 'BABA': 0.02939476579644473}"
71,10,40.78746888160931,1.5062571916519414,"{'WFC': 0.09073757991028225, 'NFLX': 0.20533063507384677, 'VALE': 0.09000229316014746, 'JPM': 0.0574355364019349, 'XOM': 0.07457589007825374, 'AMD': 0.0338918264035956, 'DNA': 0.03364310566488756, 'SHOP': 0.18153093073796442, 'TSLA': 0.23261322171288248, 'PLUG': 0.0002389808562047359}"
72,11,15.47421379896989,0.639104991020418,"{'WBD': 0.035822978129826565, 'LYFT': 0.14852606304459615, 'VALE': 0.017487815629101188, 'DNA': 0.01516956587972859, 'INTC': 0.10272754715561462, 'AAL': 0.09312583999874847, 'GOOGL': 0.2162288883224805, 'XOM': 0.06457743601001471, 'LCID': 0.05708643438409058, 'BABA': 0.07771987341407573, 'WFC': 0.17152755803172295}"
73,11,33.53732961804978,1.3546354431345413,"{'AMZN': 0.01671505019743153, 'CCL': 0.22144669586887272, 'DIS': 0.033029450499943436, 'GOOGL': 0.22882690098177583, 'C': 0.028792005903489282, 'DNA': 0.023473002627155945, 'JD': 0.013684073898204266, 'PYPL': 0.06196143929256219, 'JPM': 0.19453458981443342, 'SNAP': 0.156940632207421, 'INTC': 0.0205961587087104}"
74,7,67.39587428639389,1.9982363048975549,"{'NIO': 0.04931537493639427, 'NVDA': 0.2802512129623354, 'T': 0.041224541720933525, 'KO': 0.1995907450156456, 'AAPL': 0.0856343117463661, 'VALE': 0.055056773950545486, 'COIN': 0.28892703966777944}"
75,6,85.39968400171728,1.7410368572210269,"{'LYFT': 0.0009880091400904013, 'XOM': 0.11613246526896961, 'COIN': 0.2506292118775877, 'HOOD': 0.49937925946568446, 'RIVN': 0.03934024661089713, 'LUMN': 0.09353080763677067}"
76,5,55.08670689890523,1.2963250969197588,"{'CCL': 0.22367067410057173, 'WFC': 0.09495007228411935, 'SHOP': 0.6618827346892936, 'LYFT': 0.004475072766508231, 'RIVN': 0.015021446159506886}"
77,7,73.85558891725336,1.6192466922427589,"{'COIN': 0.4832864171598859, 'PBR': 0.2843157078066073, 'RIVN': 0.04338600813876051, 'JPM': 0.03969706396141514, 'CSCO': 0.08295681978725039, 'AMZN': 0.05824536566834499, 'VZ': 0.008112617477735454}"
78,6,40.48500152395863,1.1196627094045888,"{'SHOP': 0.5504326703062458, 'INTC': 0.032400537714013904, 'C': 0.2221009512923179, 'DNA': 0.015536905390107842, 'KO': 0.050082415637469464, 'PYPL': 0.12944651965984508}"
79,9,94.7027431443262,2.643306009814518,"{'BABA': 0.005152233169304146, 'NVDA': 0.2513071145275419, 'PLTR': 0.2966501515595555, 'LUMN': 0.056689012141709634, 'SOFI': 0.07226048692421912, 'NU': 0.12197801882443605, 'NFLX': 0.15778335370936308, 'TSLA': 0.02727132354264104, 'PFE': 0.010908305601229679}"
80,12,51.03670123870722,1.6475276400437417,"{'LCID': 0.009392970178629738, 'T': 0.22243800131479613, 'SOFI': 0.19383247453785454, 'LUMN': 0.046127371999821934, 'GOOGL': 0.07755480465200047, 'VZ': 0.06755172184690196, 'JD': 0.004826634420139197, 'PLUG': 0.00951138787387047, 'F': 0.010656169929369196, 'COIN': 0.14955133444655686, 'NU': 0.1226116262439055, 'LYFT': 0.0859455025561541}"
81,10,50.01013522403825,2.0732905883958517,"{'META': 0.24918942515757833, 'WBD': 0.15280173738024086, 'HOOD': 0.22022427874455852, 'PBR': 0.009776025762230935, 'AAPL': 0.015852084487079168, 'GOOG': 0.1250985179150879, 'F': 0.002671820531620479, 'T': 0.16593535604936568, 'INTC': 0.009874632526491362, 'NOK': 0.048576121445746676}"
82,10,69.97095765757166,2.32469776240969,"{'VALE': 0.019454178837618463, 'PLTR': 0.27672561955847846, 'HOOD': 0.2163381362015053, 'PFE': 0.0066405731058684385, 'UBER': 0.05965437854535148, 'PBR': 0.12062813056182001, 'KO': 0.10077778881445577, 'INTC': 0.014748636700959742, 'BABA': 0.10564694427624167, 'NU': 0.0793856133977007}"
83,6,75.50157711732767,2.001572422380731,"{'LCID': 0.0024542907191978233, 'AAPL': 0.03932496308848169, 'NU': 0.3948253297919628, 'SOFI': 0.1548180647673452, 'LYFT': 0.01717139184387344, 'HOOD': 0.39140595978913906}"
84,7,79.15316817842472,1.633225702155316,"{'WFC': 0.17016777383423026, 'COIN': 0.46616055776560006, 'TSLA': 0.16197129176535383, 'GM': 0.011670579076684357, 'AAPL': 0.05147082795009539, 'GOOG': 0.11700809594733923, 'JD': 0.021550873660696857}"
85,10,45.81957438312351,1.5881648245251578,"{'PLUG': 0.013597078986457277, 'NVDA': 0.21889184165809514, 'F': 0.038359958475443115, 'T': 0.09056802447588286, 'PFE': 0.027828906241394395, 'CSCO': 0.08109517683440651, 'LUMN': 0.18596569172840668, 'NFLX': 0.17855660503969573, 'PBR': 0.020856763727886824, 'BABA': 0.14427995283233158}"
86,9,34.80520762801175,1.246650502348404,"{'NFLX': 0.18814477682422398, 'TSLA': 0.2719422294403876, 'NIO': 0.02928438488594952, 'KO': 0.12275373841337306, 'DNA': 0.0002311960641456017, 'JPM': 0.1261570062631535, 'PFE': 0.07430359411395006, 'PBR': 0.02663106801001525, 'RIVN': 0.16055200598480143}"
87,12,46.67779306961475,1.8240150925152678,"{'AMD': 0.07354171917245494, 'NIO': 0.006910609586421845, 'AAL': 0.0448707481925688, 'GM': 0.18956489699835793, 'META': 0.02172363004703205, 'PFE': 0.05872762251830126, 'AMZN': 0.052680205879460165, 'NVDA': 0.19964256127048602, 'CCL': 0.21304927538074883, 'BAC': 0.00962221523551715, 'PLUG': 0.004757593619171811, 'PYPL': 0.12490892209947911}"
88,10,57.01929990608242,1.9440337455018049,"{'INTC': 0.0059445228384209, 'WFC': 0.06647473289284139, 'AAPL': 0.06609355169819445, 'LYFT': 0.07888062792174567, 'GOOGL': 0.21241260174166887, 'PLUG': 0.006230806689753284, 'TSLA': 0.24508029296428033, 'GM': 0.06294061494674484, 'RIVN': 0.041232168440281894, 'NVDA': 0.2147100798660684}"
89,3,73.4356903954665,1.2201144922582308,"{'NFLX': 0.00921554529065462, 'SOFI': 0.9764257672769799, 'GOOGL': 0.014358687432365494}"
90,11,50.367939653447735,1.6890834622774478,"{'VALE': 0.020988194321978453, 'PBR': 0.17032261236102486, 'AAPL': 0.02629447974000416, 'COIN': 0.21253220128443745, 'GM': 0.06842322343593858, 'AMD': 0.15418452497926388, 'GOOGL': 0.14974780591249595, 'UBER': 0.08228610692395091, 'VZ': 0.016083078829870583, 'LYFT': 0.06562982110570666, 'PINS': 0.03350795110532856}"
91,4,32.70545499403242,1.179582350922452,"{'WFC': 0.8954838318364985, 'NOK': 0.0074636444160290985, 'WBD': 0.007493265058689125, 'LYFT': 0.08955925868878328}"
92,10,37.52565643583566,1.366974040444129,"{'PLUG': 0.05521216932051978, 'BABA': 0.061121942341975086, 'META': 0.29014476498460334, 'LYFT': 0.07657664621931881, 'RIVN': 0.0940472643364395, 'CCL': 0.17235575952459475, 'PFE': 0.06536515607165294, 'VALE': 0.003742229294451899, 'GOOG': 0.16897088042626238, 'AAL': 0.01246318748018147}"
93,9,67.1290841585125,1.67614569783315,"{'T': 0.11438974348179938, 'SHOP': 0.17968986966215916, 'AMD': 0.0507378106816742, 'LUMN': 0.18741741322285596, 'GM': 0.003388005230808226, 'MSFT': 0.015163668848240096, 'HOOD': 0.4047518598636633, 'PFE': 0.009754423737255801, 'CCL': 0.034707205271543765}"
94,12,68.12602726746924,2.2130530911146153,"{'DIS': 0.01917911487270151, 'PBR': 0.01651991530441952, 'NVDA': 0.1573274467003235, 'AMD': 0.02379648917806503, 'NOK': 0.011481854151666996, 'C': 0.03182037177988046, 'LUMN': 0.10128284667168581, 'VZ': 0.20306085058775739, 'SOFI': 0.18097900270654288, 'PLTR': 0.2005097789524899, 'BABA': 0.04925256039891694, 'PLUG': 0.004789768695550028}"
