Date,Price
2024-10-17,162.74346923828125
2024-10-18,163.23292541503906
2024-10-21,163.88218688964844
2024-10-22,164.95095825195312
2024-10-23,162.59365844726562
2024-10-24,162.53372192382812
2024-10-25,165.080810546875
2024-10-28,166.52914428710938
2024-10-29,169.48574829101562
2024-10-30,174.26028442382812
2024-10-31,170.91412353515625
2024-11-01,171.09390258789062
2024-11-04,169.0462646484375
2024-11-05,169.5457000732422
2024-11-06,176.3079376220703
2024-11-07,180.5430908203125
2024-11-08,178.14584350585938
2024-11-11,180.1435546875
2024-11-12,181.41207885742188
2024-11-13,178.67523193359375
2024-11-14,175.37899780273438
2024-11-15,172.29254150390625
2024-11-18,175.0993194580078
2024-11-19,177.9160919189453
2024-11-20,175.77853393554688
2024-11-21,167.4381103515625
2024-11-22,164.57138061523438
