Date,Price
2024-02-08,11.990762710571289
2024-02-09,11.85057544708252
2024-02-12,12.130950927734375
2024-02-13,11.85057544708252
2024-02-14,11.738425254821777
2024-02-15,12.016768455505371
2024-02-16,11.805611610412598
2024-02-20,11.757619857788086
2024-02-21,11.652042388916016
2024-02-22,11.632845878601074
2024-02-23,11.652042388916016
2024-02-26,11.46967887878418
2024-02-27,11.517669677734375
2024-02-28,11.805611610412598
2024-02-29,11.939982414245605
2024-03-01,11.94958209991455
2024-03-04,12.227925300598145
2024-03-05,12.074356079101562
2024-03-06,11.882394790649414
2024-03-07,11.911190032958984
2024-03-08,11.690434455871582
2024-03-11,11.623248100280762
2024-03-12,11.623248100280762
2024-03-13,11.872797012329102
2024-03-14,11.594452857971191
2024-03-15,11.575258255004883
2024-03-18,11.690434455871582
2024-03-19,11.805611610412598
2024-03-20,12.381494522094727
2024-03-21,12.400691032409668
2024-03-22,12.391092300415039
2024-03-25,12.381494522094727
2024-03-26,11.939982414245605
2024-03-27,12.535062789916992
2024-03-28,12.746219635009766
2024-04-01,12.755818367004395
2024-04-02,12.746219635009766
2024-04-03,13.101347923278809
2024-04-04,12.679034233093262
2024-04-05,12.746219635009766
2024-04-08,12.87099552154541
2024-04-09,12.995770454406738
2024-04-10,12.535062789916992
2024-04-11,12.515867233276367
2024-04-12,12.103150367736816
2024-04-15,11.738424301147461
2024-04-16,11.60405158996582
2024-04-17,11.556060791015625
2024-04-18,11.575258255004883
2024-04-19,11.652042388916016
2024-04-22,12.362298011779785
2024-04-23,12.419885635375977
2024-04-24,12.429483413696289
2024-04-25,12.515867233276367
2024-04-26,12.27591609954834
2024-04-29,12.237523078918457
2024-04-30,11.661639213562012
2024-05-01,11.709630012512207
2024-05-02,11.987974166870117
2024-05-03,11.93038558959961
2024-05-06,11.997572898864746
2024-05-07,11.822709083557129
2024-05-08,11.803278923034668
2024-05-09,11.78385066986084
2024-05-10,11.647845268249512
2024-05-13,11.978143692016602
2024-05-14,12.085002899169922
2024-05-15,11.95871353149414
2024-05-16,12.026716232299805
2024-05-17,11.929570198059082
2024-05-20,11.803278923034668
2024-05-21,11.803278923034668
2024-05-22,11.6867036819458
2024-05-23,11.764421463012695
2024-05-24,11.812994956970215
2024-05-28,11.346692085266113
2024-05-29,11.230116844177246
2024-05-30,11.434123992919922
2024-05-31,11.78385066986084
2024-06-03,11.842137336730957
2024-06-04,11.6867036819458
2024-06-05,11.72556209564209
2024-06-06,11.72556209564209
2024-06-07,11.803278923034668
2024-06-10,12.026716232299805
2024-06-11,11.764421463012695
2024-06-12,11.73527717590332
2024-06-13,11.599271774291992
2024-06-14,11.375836372375488
2024-06-17,11.5118408203125
2024-06-18,11.443838119506836
2024-06-20,11.599271774291992
2024-06-21,11.50212574005127
2024-06-24,11.880996704101562
2024-06-25,11.744991302490234
2024-06-26,11.764421463012695
2024-06-27,11.880996704101562
2024-06-28,12.182149887084961
2024-07-01,12.395872116088867
2024-07-02,12.50273323059082
2024-07-03,12.50273323059082
2024-07-05,12.473589897155762
2024-07-08,12.609593391418457
2024-07-09,12.531877517700195
2024-07-10,12.794172286987305
2024-07-11,13.085612297058105
2024-07-12,13.629630088806152
2024-07-15,13.823923110961914
2024-07-16,13.979357719421387
2024-07-17,14.066788673400879
2024-07-18,14.13479232788086
2024-07-19,13.58105754852295
2024-07-22,13.717061996459961
2024-07-23,13.435338020324707
2024-07-24,13.279903411865234
2024-07-25,10.841530799865723
2024-07-26,10.870675086975098
2024-07-29,10.69581127166748
2024-07-30,10.530662536621094
2024-07-31,10.51123332977295
2024-08-01,10.384943008422852
2024-08-02,9.74377727508545
2024-08-05,9.432909965515137
2024-08-06,9.500911712646484
2024-08-07,9.63903522491455
2024-08-08,9.994209289550781
2024-08-09,9.964611053466797
2024-08-12,9.727828025817871
2024-08-13,10.004075050354004
2024-08-14,10.043539047241211
2024-08-15,10.319785118103027
2024-08-16,10.369114875793457
2024-08-19,10.576300621032715
2024-08-20,10.536836624145508
2024-08-21,10.704557418823242
2024-08-22,10.773618698120117
2024-08-23,11.118927955627441
2024-08-26,10.961071968078613
2024-08-27,10.990670204162598
2024-08-28,10.892010688781738
2024-08-29,10.961071968078613
2024-08-30,11.039999008178711
2024-09-03,10.83281421661377
2024-09-04,10.803216934204102
2024-09-05,10.625630378723145
2024-09-06,10.438177108764648
2024-09-09,10.517104148864746
2024-09-10,10.181661605834961
2024-09-11,10.309919357299805
2024-09-12,10.477640151977539
2024-09-13,10.546701431274414
2024-09-16,10.655227661132812
2024-09-17,10.753887176513672
2024-09-18,10.83281421661377
2024-09-19,10.773618698120117
2024-09-20,10.734155654907227
2024-09-23,10.763752937316895
2024-09-24,10.724288940429688
2024-09-25,10.28032112121582
2024-09-26,10.536836624145508
2024-09-27,10.63549518585205
2024-09-30,10.418445587158203
2024-10-01,10.605897903442383
2024-10-02,10.339516639709473
2024-10-03,10.309919357299805
2024-10-04,10.42831039428711
2024-10-07,10.349383354187012
2024-10-08,10.349383354187012
2024-10-09,10.477640151977539
2024-10-10,10.536836624145508
2024-10-11,10.576300621032715
2024-10-14,10.773618698120117
2024-10-15,10.69469165802002
2024-10-16,10.8821439743042
2024-10-17,10.921607971191406
2024-10-18,10.95120620727539
2024-10-21,10.734155654907227
2024-10-22,10.961071968078613
2024-10-23,10.9117431640625
2024-10-24,11.089329719543457
2024-10-25,10.921607971191406
2024-10-28,11.217586517333984
2024-10-29,10.270455360412598
2024-10-30,10.329651832580566
2024-10-31,10.152064323425293
2024-11-01,10.083003044128418
