Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-18 00:00:00-05:00,3.326235368544178,3.3648003789838983,3.326235368544178,3.345517873764038,16291300,0.0,0.0
2024-01-19 00:00:00-05:00,3.258746454033719,3.306952714920044,3.239463719813606,3.306952714920044,19663600,0.0,0.0
2024-01-22 00:00:00-05:00,3.249105141008234,3.2876703815890282,3.191257624935436,3.2298226356506348,27719100,0.0,0.0
2024-01-23 00:00:00-05:00,3.268387552773278,3.3358763148458053,3.229822316009118,3.2394635677337646,25855800,0.0,0.0
2024-01-24 00:00:00-05:00,3.306953119046153,3.3262356257571013,3.2201816089812754,3.287670612335205,24358700,0.0,0.0
2024-01-25 00:00:00-05:00,3.567267069452018,3.7022446118859405,3.5576258164210235,3.663679599761963,34506200,0.0,0.0
2024-01-26 00:00:00-05:00,3.663679198397257,3.71188545827112,3.654037946422484,3.6829617023468018,19234200,0.0,0.0
2024-01-29 00:00:00-05:00,3.6858793881202545,3.753956251895017,3.6664288556131797,3.7442309856414795,12913600,0.033,0.0
2024-01-30 00:00:00-05:00,3.6469786373717614,3.65670390446334,3.559451233547556,3.578901767730713,20444600,0.0,0.0
2024-01-31 00:00:00-05:00,3.540000406668171,3.540000406668171,3.4816485770747208,3.501099109649658,22701500,0.0,0.0
2024-02-01 00:00:00-05:00,3.5205495757006293,3.530275073672964,3.4913737773895264,3.4913737773895264,17518800,0.0,0.0
2024-02-02 00:00:00-05:00,3.4621981918876363,3.4816487252905945,3.442747658484678,3.4524729251861572,11068100,0.0,0.0
2024-02-05 00:00:00-05:00,3.4719235243319218,3.501099324988819,3.452472990560657,3.462198257446289,12019900,0.0,0.0
2024-02-06 00:00:00-05:00,3.433022456789392,3.4913740581031867,3.433022456789392,3.462198257446289,9735000,0.0,0.0
2024-02-07 00:00:00-05:00,3.4621981918876363,3.4913739919920737,3.433022391783199,3.4524729251861572,8820600,0.0,0.0
2024-02-08 00:00:00-05:00,3.520549933312585,3.578901767730713,3.501099399129428,3.578901767730713,15087600,0.0,0.0
2024-02-09 00:00:00-05:00,3.510824309596928,3.510824309596928,3.4719232451821243,3.4913737773895264,14196300,0.0,0.0
2024-02-12 00:00:00-05:00,3.4816487075620888,3.549725805994443,3.4816487075620888,3.520549774169922,14279500,0.0,0.0
2024-02-13 00:00:00-05:00,3.4524727675892124,3.462198033846757,3.384395903786401,3.3941211700439453,11522000,0.0,0.0
2024-02-14 00:00:00-05:00,3.3941211299775382,3.4232969284057617,3.364945331549315,3.4232969284057617,15873800,0.0,0.0
2024-02-15 00:00:00-05:00,3.413571834564209,3.452472901098718,3.403846567930582,3.413571834564209,19084200,0.0,0.0
2024-02-16 00:00:00-05:00,3.413571858380241,3.4524729251861572,3.4038465916787617,3.4524729251861572,10973800,0.0,0.0
2024-02-20 00:00:00-05:00,3.413571702559034,3.4232969688165786,3.3746706375288564,3.3941211700439453,9580300,0.0,0.0
2024-02-21 00:00:00-05:00,3.403846698068127,3.442747766089921,3.38439616405723,3.4330224990844727,16189600,0.0,0.0
2024-02-22 00:00:00-05:00,3.433022585712289,3.4816489219665527,3.433022585712289,3.4816489219665527,13199100,0.0,0.0
2024-02-23 00:00:00-05:00,3.4621981259585963,3.4719233924748814,3.43302232640974,3.4427475929260254,6502200,0.0,0.0
2024-02-26 00:00:00-05:00,3.4232972320790243,3.442747766089921,3.4135719650735754,3.4330224990844727,11954800,0.0,0.0
2024-02-27 00:00:00-05:00,3.4232970192832637,3.4816486176887573,3.413571752882348,3.471923351287842,13922800,0.0,0.0
2024-02-28 00:00:00-05:00,3.462198257446289,3.481648791217554,3.452472990560657,3.462198257446289,9237800,0.0,0.0
2024-02-29 00:00:00-05:00,3.4524730330953695,3.4719235671062663,3.4232972320790243,3.4330224990844727,14380400,0.0,0.0
2024-03-01 00:00:00-05:00,3.423297189903759,3.462198257446289,3.413571923018127,3.462198257446289,9015700,0.0,0.0
2024-03-04 00:00:00-05:00,3.491373908969354,3.5205497083800084,3.471923376028917,3.51082444190979,11121700,0.0,0.0
2024-03-05 00:00:00-05:00,3.501099057547691,3.510824323690432,3.4232969284057617,3.4232969284057617,8923600,0.0,0.0
2024-03-06 00:00:00-05:00,3.462198267547844,3.5789017023845884,3.462198267547844,3.569176435470581,17672500,0.0,0.0
2024-03-07 00:00:00-05:00,3.5886266892587257,3.617802487724004,3.559450890793448,3.5983519554138184,15950100,0.0,0.0
2024-03-08 00:00:00-05:00,3.540000539342485,3.549725805994443,3.5108245075179636,3.520549774169922,15502300,0.0,0.0
2024-03-11 00:00:00-04:00,3.5108245792785,3.5400006116993734,3.501099312427759,3.530275344848633,16120400,0.0,0.0
2024-03-12 00:00:00-04:00,3.5400005697395165,3.559451103210449,3.5108245376644684,3.559451103210449,12719500,0.0,0.0
2024-03-13 00:00:00-04:00,3.52054986903189,3.5789017023845884,3.510824602117882,3.569176435470581,23540400,0.0,0.0
2024-03-14 00:00:00-04:00,3.5886269034168485,3.598352170152315,3.5400005697395165,3.559451103210449,14188800,0.0,0.0
2024-03-15 00:00:00-04:00,3.5983521281943323,3.5983521281943323,3.5594510617060657,3.5886268615722656,15936600,0.0,0.0
2024-03-18 00:00:00-04:00,3.4913740104853073,3.5010992772382994,3.3746708094494005,3.3843960762023926,23497900,0.0,0.0
2024-03-19 00:00:00-04:00,3.3941211299775382,3.433022194548503,3.3843958638347975,3.4232969284057617,14455700,0.0,0.0
2024-03-20 00:00:00-04:00,3.4135716485599183,3.4913737773895264,3.3941211163525162,3.4913737773895264,15974000,0.0,0.0
2024-03-21 00:00:00-04:00,3.4816489219665527,3.5010994564682583,3.4719236547157,3.4816489219665527,13891400,0.0,0.0
2024-03-22 00:00:00-04:00,3.4719236547157,3.4913741892174057,3.462198387464847,3.4816489219665527,21460100,0.0,0.0
2024-03-25 00:00:00-04:00,3.4621979929767264,3.4719232591194675,3.4232969284057617,3.4232969284057617,9013600,0.0,0.0
2024-03-26 00:00:00-04:00,3.452472859442311,3.481648658991167,3.43302232640974,3.4427475929260254,13318200,0.0,0.0
2024-03-27 00:00:00-04:00,3.4621980444997833,3.5302751403807022,3.452472778212315,3.501099109649658,15118700,0.0,0.0
2024-03-28 00:00:00-04:00,3.4621981259585963,3.5010991920237378,3.4427475929260254,3.4427475929260254,14526800,0.0,0.0
2024-04-01 00:00:00-04:00,3.452472834534693,3.471923367426939,3.394121235857954,3.403846502304077,7634300,0.0,0.0
2024-04-02 00:00:00-04:00,3.433022301642447,3.433022301642447,3.394121235857954,3.403846502304077,12316200,0.0,0.0
2024-04-03 00:00:00-04:00,3.413572051210583,3.5010994564682583,3.4038467839597306,3.4816489219665527,20457800,0.0,0.0
2024-04-04 00:00:00-04:00,3.51082463512806,3.5205499021335083,3.4232972320790243,3.4330224990844727,7926600,0.0,0.0
2024-04-05 00:00:00-04:00,3.413571702559034,3.4232969688165786,3.364945371271312,3.3941211700439453,14832000,0.0,0.0
2024-04-08 00:00:00-04:00,3.403846609708377,3.4135718764613694,3.3746708094494005,3.3843960762023926,18404900,0.0,0.0
2024-04-09 00:00:00-04:00,3.3843959694118313,3.433022301642447,3.3843959694118313,3.403846502304077,10091300,0.0,0.0
2024-04-10 00:00:00-04:00,3.3843959188654305,3.3843959188654305,3.306593788458431,3.3260443210601807,18180500,0.0,0.0
2024-04-11 00:00:00-04:00,3.3649453862636807,3.3843959188654305,3.3163190547593056,3.3260443210601807,10629300,0.0,0.0
2024-04-12 00:00:00-04:00,3.296868639303425,3.3065939059498626,3.2385168075561523,3.2385168075561523,10111700,0.0,0.0
2024-04-15 00:00:00-04:00,3.296868682014855,3.316319215559715,3.199615782421906,3.209341049194336,21447400,0.0,0.0
2024-04-16 00:00:00-04:00,3.277417874141903,3.296868639303425,3.2287915409097145,3.2385168075561523,35270100,0.0,0.0
2024-04-17 00:00:00-04:00,3.2676926074954653,3.2676926074954653,3.2093410076168394,3.2385168075561523,21438800,0.0,0.0
2024-04-18 00:00:00-04:00,3.2774179509764587,3.355220317840576,3.2676926841020255,3.355220317840576,21249100,0.0,0.0
2024-04-19 00:00:00-04:00,3.3941211299775382,3.452472726833985,3.3843958638347975,3.4232969284057617,17394400,0.0,0.0
2024-04-22 00:00:00-04:00,3.60347067198777,3.672389442634267,3.573934055996414,3.633007287979126,21685400,0.043,0.0
2024-04-23 00:00:00-04:00,3.5247064021404904,3.6330075706034104,3.5050153232810826,3.623162031173706,17830800,0.0,0.0
2024-04-24 00:00:00-04:00,3.6034706071511873,3.62316168412446,3.5739339916912782,3.593625068664551,13129900,0.0,0.0
