Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-18 00:00:00-05:00,12.915050002283978,12.933343693089924,12.81443731972485,12.841876983642578,26767400,0.0,0.0
2024-01-19 00:00:00-05:00,12.741264699224232,12.777851209688192,12.61321147645476,12.622358322143555,43415900,0.0,0.0
2024-01-22 00:00:00-05:00,12.393692672605338,12.567478382867154,12.375398980845551,12.457718849182129,30192900,0.0,0.0
2024-01-23 00:00:00-05:00,12.732117609499277,12.860170829814356,12.677237408709615,12.832730293273926,35572600,0.0,0.0
2024-01-24 00:00:00-05:00,13.171156178718325,13.23518322721903,12.94249026678022,12.960783958435059,30016800,0.0,0.0
2024-01-25 00:00:00-05:00,12.969930705667288,13.052250572905821,12.512598885267638,12.668091773986816,46467900,0.0,0.0
2024-01-26 00:00:00-05:00,12.750410865860564,12.997370469453505,12.732118046496954,12.960783958435059,22598700,0.0,0.0
2024-01-29 00:00:00-05:00,12.7778507134234,12.805290377132867,12.649797495627245,12.796143531799316,15742100,0.0,0.0
2024-01-30 00:00:00-05:00,12.658945178060641,12.76870471244778,12.466865774810339,12.704678535461426,24436400,0.0,0.0
2024-01-31 00:00:00-05:00,12.613211440130478,12.704678152172576,12.503451909054688,12.521744728088379,23886100,0.0,0.0
2024-02-01 00:00:00-05:00,12.476011781193648,12.622357817195022,12.448571245225006,12.549184799194336,15902100,0.0,0.0
2024-02-02 00:00:00-05:00,12.329665685497558,12.34795937734898,12.13758715480505,12.155879974365234,25213800,0.0,0.0
2024-02-05 00:00:00-05:00,12.07355894452962,12.07355894452962,11.918066067910878,12.01867961883545,27078900,0.0,0.0
2024-02-06 00:00:00-05:00,12.210759975053396,12.32051950746732,12.192466283505464,12.265639305114746,23668400,0.0,0.0
2024-02-07 00:00:00-05:00,12.283932546340145,12.357105565266943,12.247346036876746,12.338811874389648,18090300,0.0,0.0
2024-02-08 00:00:00-05:00,12.293079571611344,12.293079571611344,12.091854188486034,12.137587547302246,30311000,0.0,0.0
2024-02-09 00:00:00-05:00,12.128439903259277,12.192466078015507,12.02782634602382,12.128439903259277,17703500,0.0,0.0
2024-02-12 00:00:00-05:00,12.155879465130223,12.411985034282676,12.100999264166239,12.28393268585205,15738500,0.0,0.0
2024-02-13 00:00:00-05:00,12.174173064806961,12.210759574411178,11.94550716170781,12.036972999572754,16482200,0.0,0.0
2024-02-14 00:00:00-05:00,12.137586904364586,12.293078920437146,12.046120191577225,12.119293212890625,20104500,0.0,0.0
2024-02-15 00:00:00-05:00,12.046119551555355,12.110145723730003,12.01867988809353,12.100998878479004,18601300,0.0,0.0
2024-02-16 00:00:00-05:00,12.22905278338741,12.594918763398264,12.219905937621613,12.466865539550781,34096900,0.0,0.0
2024-02-20 00:00:00-05:00,12.293077759495697,12.293077759495697,12.073558716286573,12.22905158996582,39600300,0.0,0.0
2024-02-21 00:00:00-05:00,12.265638994766988,12.366252551152424,12.238199330430596,12.28393268585205,18448200,0.0,0.0
2024-02-22 00:00:00-05:00,12.421131427008168,12.457717935553315,12.329664719499716,12.357105255126953,33413100,0.0,0.0
2024-02-23 00:00:00-05:00,12.576625021709011,12.585771867438329,12.302225755868024,12.32051944732666,27600500,0.0,0.0
2024-02-26 00:00:00-05:00,12.128439553563746,12.137586398919826,11.972946671675146,12.046119689941406,27558200,0.0,0.0
2024-02-27 00:00:00-05:00,12.302225958388867,12.512599052170259,12.274786293040417,12.457718849182129,25506300,0.0,0.0
2024-02-28 00:00:00-05:00,12.338811111570383,12.338811111570383,12.201611927637465,12.22905158996582,21413600,0.0,0.0
2024-02-29 00:00:00-05:00,12.302225815919389,12.375398837528671,12.247346485858039,12.265639305114746,19589700,0.0,0.0
2024-03-01 00:00:00-05:00,12.26563885546285,12.375398383853048,12.2016126819747,12.338811874389648,18882100,0.0,0.0
2024-03-04 00:00:00-05:00,12.32966493172127,12.36625231318734,12.256491913371503,12.293078422546387,14809900,0.0,0.0
2024-03-05 00:00:00-05:00,12.19246558640665,12.247345785621473,12.073559215017179,12.100998878479004,28324100,0.0,0.0
2024-03-06 00:00:00-05:00,12.293078910138707,12.402839314308078,12.293078910138707,12.32051944732666,20858000,0.0,0.0
2024-03-07 00:00:00-05:00,12.485157912243244,12.512598448559187,12.311372210364896,12.338811874389648,22602100,0.0,0.0
2024-03-08 00:00:00-05:00,12.238199651379576,12.256492470653168,12.055267097187526,12.064413070678711,38455300,0.0,0.0
2024-03-11 00:00:00-04:00,11.744280970266729,11.835746808501824,11.698547615003582,11.73513412475586,48299300,0.0,0.0
2024-03-12 00:00:00-04:00,11.909087599774027,11.966435131961093,11.641467909753292,11.670141220092773,57921400,0.552,0.0
2024-03-13 00:00:00-04:00,11.603235905973635,11.794392817211246,11.545888376848326,11.737045288085938,57827200,0.0,0.0
2024-03-14 00:00:00-04:00,11.698815261002782,11.717931410094941,11.517216402168062,11.574563026428223,30414600,0.0,0.0
2024-03-15 00:00:00-04:00,11.44075333339351,11.507658030472141,11.354732487716335,11.431195259094238,29461900,0.0,0.0
2024-03-18 00:00:00-04:00,11.603235943692859,11.612793105654768,11.459867576167557,11.58411979675293,25547700,0.0,0.0
2024-03-19 00:00:00-04:00,11.746603988670127,11.775277299009609,11.670141220092773,11.670141220092773,22059500,0.0,0.0
2024-03-20 00:00:00-04:00,11.660582756126075,11.870855818434736,11.603236137365213,11.832624435424805,23566100,0.0,0.0
2024-03-21 00:00:00-04:00,11.9568766580841,11.995108041094033,11.823066361795304,11.832624435424805,18904100,0.0,0.0
2024-03-22 00:00:00-04:00,11.746604128261932,11.784835513004934,11.641468048095703,11.641468048095703,12988200,0.0,0.0
2024-03-25 00:00:00-04:00,11.698814414241275,11.765720019713038,11.62235164642334,11.62235164642334,13617300,0.0,0.0
2024-03-26 00:00:00-04:00,11.574562489160062,11.612793874061596,11.41207887545151,11.488542556762695,19303100,0.0,0.0
2024-03-27 00:00:00-04:00,11.440753394628775,11.6510255612894,11.431195320278345,11.63191032409668,22717200,0.0,0.0
2024-03-28 00:00:00-04:00,11.526774449323579,11.651025772094727,11.507658300276844,11.651025772094727,28231800,0.0,0.0
2024-04-01 00:00:00-04:00,11.698815261002782,11.74660472222502,11.517216402168062,11.574563026428223,26536600,0.0,0.0
2024-04-02 00:00:00-04:00,11.670140986720963,11.861297904341715,11.651024839204846,11.72748851776123,33293700,0.0,0.0
2024-04-03 00:00:00-04:00,11.57456221086655,11.612793594848867,11.402521438700171,11.545888900756836,30003700,0.0,0.0
2024-04-04 00:00:00-04:00,11.584120330083671,11.660583098347608,11.373847261603794,11.392963409423828,41717900,0.0,0.0
