Date,Price
2024-03-21,38.02237319946289
2024-03-22,37.82439041137695
2024-03-25,37.65610885620117
2024-03-26,37.626407623291016
2024-03-27,38.26985168457031
2024-03-28,38.46783447265625
2024-04-01,38.12136459350586
2024-04-02,37.616512298583984
2024-04-03,37.755096435546875
2024-04-04,37.38882827758789
2024-04-05,37.64620590209961
2024-04-08,37.79469680786133
2024-04-09,37.84418869018555
2024-04-10,37.042362213134766
2024-04-11,37.05226135253906
2024-04-12,36.53750991821289
2024-04-15,36.151451110839844
2024-04-16,36.07225036621094
2024-04-17,35.735687255859375
2024-04-18,35.71588897705078
2024-04-19,35.91386413574219
2024-04-22,36.24053955078125
2024-04-23,36.78498840332031
2024-04-24,36.76519012451172
2024-04-25,36.54740905761719
2024-04-26,36.636497497558594
2024-04-29,36.9235725402832
2024-04-30,36.22073745727539
2024-05-01,36.428619384765625
2024-05-02,36.874080657958984
2024-05-03,37.18095397949219
2024-05-06,37.58681106567383
2024-05-07,37.72540283203125
2024-05-08,37.6660041809082
2024-05-09,38.02237319946289
2024-05-10,37.92338562011719
2024-05-13,37.95307922363281
2024-05-14,38.210453033447266
2024-05-15,38.517330169677734
2024-05-16,38.24015426635742
2024-05-17,38.25994873046875
2024-05-20,38.29954528808594
2024-05-21,38.22035598754883
2024-05-22,37.962974548339844
2024-05-23,37.57691192626953
2024-05-24,37.92338562011719
2024-05-28,37.735294342041016
2024-05-29,37.27004623413086
2024-05-30,37.55711364746094
2024-05-31,37.913482666015625
2024-06-03,37.69570541381836
2024-06-04,37.230445861816406
2024-06-05,37.60661315917969
2024-06-06,37.428428649902344
2024-06-07,37.16115188598633
2024-06-10,37.21064758300781
2024-06-11,37.02256774902344
2024-06-12,37.49772262573242
2024-06-13,37.2601432800293
2024-06-14,36.844383239746094
2024-06-17,37.16115188598633
2024-06-18,37.250244140625
2024-06-20,37.141353607177734
2024-06-21,37.2556037902832
2024-06-24,37.45429992675781
2024-06-25,37.18606185913086
2024-06-26,37.116519927978516
2024-06-27,37.23573303222656
2024-06-28,37.43443298339844
2024-07-01,37.18606185913086
2024-07-02,37.24567413330078
2024-07-03,37.28540802001953
2024-07-05,36.97743225097656
2024-07-08,37.10658264160156
2024-07-09,36.97743225097656
2024-07-10,37.404632568359375
2024-07-11,38.36830520629883
2024-07-12,38.716026306152344
2024-07-15,39.1332893371582
2024-07-16,40.236053466796875
2024-07-17,39.848594665527344
2024-07-18,39.431331634521484
2024-07-19,39.19289779663086
2024-07-22,39.71944046020508
2024-07-23,39.91814041137695
2024-07-24,39.2127685546875
2024-07-25,39.630027770996094
2024-07-26,40.33539962768555
2024-07-29,40.20624923706055
2024-07-30,40.38507843017578
2024-07-31,40.583770751953125
2024-08-01,39.779052734375
2024-08-02,38.6961555480957
2024-08-05,37.613258361816406
2024-08-06,37.9808464050293
2024-08-07,37.613258361816406
2024-08-08,38.36830520629883
2024-08-09,38.40804672241211
2024-08-12,38.11993408203125
2024-08-13,38.63654327392578
2024-08-14,38.60674285888672
2024-08-15,39.282310485839844
2024-08-16,39.322052001953125
2024-08-19,39.67970275878906
2024-08-20,39.33198547363281
2024-08-21,39.81879425048828
2024-08-22,39.62009811401367
2024-08-23,40.474491119384766
2024-08-26,40.41488265991211
2024-08-27,40.2956657409668
2024-08-28,40.17644119262695
2024-08-29,40.44468307495117
2024-08-30,40.653316497802734
2024-09-03,39.65983200073242
2024-09-04,39.560482025146484
2024-09-05,39.2922477722168
2024-09-06,38.735897064208984
2024-09-09,38.95446014404297
2024-09-10,38.845176696777344
2024-09-11,38.89485549926758
2024-09-12,39.2922477722168
2024-09-13,39.97774887084961
2024-09-16,40.36520767211914
2024-09-17,40.44468307495117
2024-09-18,40.48442459106445
2024-09-19,41.19973373413086
2024-09-20,40.9276123046875
2024-09-23,41.05718994140625
2024-09-24,41.05718994140625
2024-09-25,40.70832061767578
2024-09-26,40.98741912841797
2024-09-27,41.117000579833984
2024-09-30,41.266517639160156
2024-10-01,40.88774108886719
2024-10-02,40.8379020690918
2024-10-03,40.638545989990234
2024-10-04,41.07712936401367
2024-10-07,40.72825622558594
2024-10-08,40.80799865722656
2024-10-09,41.007354736328125
2024-10-10,40.72825622558594
2024-10-11,41.426002502441406
2024-10-14,41.675193786621094
2024-10-15,41.68516159057617
2024-10-16,42.07390213012695
2024-10-17,42.09383773803711
2024-10-18,42.0539665222168
2024-10-21,41.51571273803711
2024-10-22,41.266517639160156
2024-10-23,41.1269645690918
2024-10-24,41.08709716796875
2024-10-25,40.86780548095703
2024-10-28,41.29642105102539
2024-10-29,41.36619186401367
2024-10-30,41.32632064819336
2024-10-31,40.738224029541016
2024-11-01,40.788063049316406
2024-11-04,40.907676696777344
2024-11-05,41.54561233520508
2024-11-06,43.56906509399414
2024-11-07,43.52919387817383
2024-11-08,43.848167419433594
2024-11-11,44.236907958984375
2024-11-12,43.738521575927734
2024-11-13,43.45941925048828
2024-11-14,42.96103286743164
2024-11-15,42.53242111206055
2024-11-18,42.63209915161133
2024-11-19,42.79158401489258
2024-11-20,42.85139083862305
2024-11-21,43.61890411376953
2024-11-22,44.15716552734375
2024-11-25,44.70539093017578
2024-11-26,44.555877685546875
2024-11-27,44.43626403808594
2024-11-29,44.53594207763672
2024-12-02,44.42629623413086
2024-12-03,44.286746978759766
2024-12-04,44.41632843017578
2024-12-05,43.9976806640625
2024-12-06,43.82823181152344
2024-12-09,43.60894012451172
2024-12-10,43.419551849365234
2024-12-11,43.658775329589844
2024-12-12,43.42951965332031
2024-12-13,43.33980941772461
