Date,Price
2024-01-17,42.27127456665039
2024-01-18,43.69157791137695
2024-01-19,44.684791564941406
2024-01-22,45.02248764038086
2024-01-23,46.353389739990234
2024-01-24,45.6482048034668
2024-01-25,45.2906494140625
2024-01-26,44.317298889160156
2024-01-29,44.51594161987305
2024-01-30,44.03919982910156
2024-01-31,43.8206901550293
2024-02-01,43.989540100097656
2024-02-02,43.3538818359375
2024-02-05,44.4464225769043
2024-02-06,43.920013427734375
2024-02-07,43.73130416870117
2024-02-08,44.86356735229492
2024-02-09,45.946170806884766
2024-02-12,45.54888916015625
2024-02-13,43.91007995605469
2024-02-14,44.684791564941406
2024-02-15,45.002620697021484
2024-02-16,44.873497009277344
2024-02-20,44.26763916015625
2024-02-21,44.317298889160156
2024-02-22,45.32044982910156
2024-02-23,44.4464225769043
2024-02-26,44.545738220214844
2024-02-27,45.9958381652832
2024-02-28,44.61526107788086
2024-02-29,45.310516357421875
2024-03-01,46.849998474121094
2024-03-04,46.244140625
2024-03-05,45.53895568847656
2024-03-06,46.54210662841797
2024-03-07,48.240501403808594
2024-03-08,46.63149642944336
2024-03-11,47.177764892578125
2024-03-12,48.28023147583008
2024-03-13,47.287017822265625
2024-03-14,46.19447708129883
2024-03-15,44.545738220214844
2024-03-18,44.33688735961914
2024-03-19,43.441795349121094
2024-03-20,44.08824920654297
2024-03-21,43.242881774902344
2024-03-22,43.06386184692383
2024-03-25,42.69588088989258
2024-03-26,42.78539276123047
2024-03-27,43.7302131652832
2024-03-28,43.00419616699219
2024-04-01,43.09370422363281
2024-04-02,41.721229553222656
2024-04-03,42.30801010131836
2024-04-04,41.651611328125
2024-04-05,41.721229553222656
2024-04-08,42.02953338623047
2024-04-09,43.222991943359375
2024-04-10,42.05937194824219
2024-04-11,42.4273567199707
2024-04-12,40.85597610473633
2024-04-15,40.418373107910156
2024-04-16,40.11006164550781
2024-04-17,40.11006164550781
2024-04-18,39.393985748291016
2024-04-19,38.38949203491211
2024-04-22,39.03594970703125
2024-04-23,39.761966705322266
2024-04-24,41.91019058227539
2024-04-25,42.36768341064453
2024-04-26,41.104610443115234
2024-04-29,40.95542526245117
2024-04-30,39.34426498413086
2024-05-01,38.52873229980469
2024-05-02,38.966331481933594
2024-05-03,39.851478576660156
2024-05-06,40.090171813964844
2024-05-07,40.46809768676758
2024-05-08,40.13990020751953
2024-05-09,40.10011672973633
2024-05-10,40.28907775878906
2024-05-13,40.29902648925781
2024-05-14,41.6118278503418
2024-05-15,42.61631774902344
2024-05-16,41.70133590698242
2024-05-17,41.41291427612305
2024-05-20,41.81073760986328
2024-05-21,40.73662567138672
2024-05-22,42.03948211669922
2024-05-23,41.472591400146484
2024-05-24,41.66155242919922
2024-05-28,41.651611328125
2024-05-29,40.080223083496094
2024-05-30,40.726680755615234
2024-05-31,41.741119384765625
2024-06-03,41.741119384765625
2024-06-04,42.70582580566406
2024-06-05,44.128028869628906
2024-06-06,44.81427001953125
2024-06-07,44.24737548828125
2024-06-10,44.09819412231445
2024-06-11,43.581031799316406
2024-06-12,44.9932861328125
2024-06-13,44.00868606567383
2024-06-14,42.22844696044922
2024-06-17,42.86495590209961
2024-06-18,42.84506607055664
2024-06-20,40.458152770996094
2024-06-21,40.56755447387695
2024-06-24,40.03049850463867
2024-06-25,39.97068786621094
2024-06-26,39.6517219543457
2024-06-27,38.86427307128906
2024-06-28,39.15333557128906
2024-07-01,39.12343215942383
2024-07-02,40.23981857299805
2024-07-03,40.98740005493164
2024-07-05,42.283206939697266
2024-07-08,42.27324295043945
2024-07-09,41.37614059448242
2024-07-10,42.44269561767578
2024-07-11,41.75491714477539
2024-07-12,42.53240203857422
2024-07-15,41.994144439697266
2024-07-16,42.582244873046875
2024-07-17,40.967464447021484
2024-07-18,41.465850830078125
2024-07-19,39.801239013671875
2024-07-22,41.87453079223633
2024-07-23,40.13017272949219
2024-07-24,39.412498474121094
2024-07-25,33.3620719909668
2024-07-26,33.880393981933594
2024-07-29,33.50162124633789
2024-07-30,32.48490905761719
2024-07-31,33.6511344909668
2024-08-01,31.298744201660156
2024-08-02,30.122549057006836
2024-08-05,29.29522705078125
2024-08-06,28.846677780151367
2024-08-07,28.148935317993164
2024-08-08,29.325130462646484
2024-08-09,29.23542022705078
2024-08-12,29.23542022705078
2024-08-13,29.893291473388672
2024-08-14,29.51451873779297
2024-08-15,30.62093734741211
2024-08-16,30.541194915771484
2024-08-19,31.219003677368164
2024-08-20,30.78042221069336
2024-08-21,31.398422241210938
2024-08-22,30.491357803344727
2024-08-23,31.528003692626953
2024-08-26,30.93990707397461
2024-08-27,31.38845443725586
2024-08-28,30.910003662109375
2024-08-29,31.049551010131836
2024-08-30,31.846973419189453
2024-09-03,29.49458122253418
2024-09-04,29.683969497680664
2024-09-05,29.40487289428711
2024-09-06,28.27851676940918
2024-09-09,28.776905059814453
2024-09-10,27.939613342285156
2024-09-11,28.238645553588867
2024-09-12,27.85987091064453
2024-09-13,28.497806549072266
2024-09-16,27.730289459228516
2024-09-17,28.128999710083008
2024-09-18,27.879804611206055
2024-09-19,28.896516799926758
2024-09-20,27.849903106689453
2024-09-23,27.81999969482422
2024-09-24,28.440000534057617
2024-09-25,28.100000381469727
2024-09-26,29.479999542236328
2024-09-27,30.360000610351562
2024-09-30,29.729999542236328
2024-10-01,28.899999618530273
2024-10-02,28.84000015258789
2024-10-03,28.239999771118164
2024-10-04,28.43000030517578
2024-10-07,28.18000030517578
2024-10-08,27.989999771118164
2024-10-09,28.15999984741211
2024-10-10,27.940000534057617
