Return,Volatility,Sharpe,Portfolio
0.17598099393673736,0.39366475289765507,0.4470326404418759,46
0.166085905522438,0.3743472153761073,0.44366806723958446,47
0.21464545516636868,0.2818544729897883,0.7615470951711503,48
0.18865393626048943,0.2986664330305635,0.6316542985638559,49
0.22926470342020455,0.2464212962315351,0.9303769882161061,50
0.18711626304006218,0.556574502799829,0.336192660818597,51
0.2346841090345383,0.2855256166892634,0.8219371408973936,52
0.22491888965637033,0.3727211599365317,0.6034508201645175,53
0.22547361604896363,0.33201461439696595,0.6791075039226468,54
0.2182342305147707,0.22877493945103888,0.9539254213701844,55
0.20571785118854655,0.4642561968177946,0.4431127739352159,56
0.24540530539701702,0.4411748825826457,0.5562540277914507,57
0.2289636926975451,0.31373418660976815,0.7298015405070819,58
0.18984126518663352,0.38095950761530833,0.4983239987235982,59
0.21710527705880434,0.40711961518386725,0.5332714734482965,60
0.17373166008599483,0.5061544822462308,0.34323841076147765,61
0.16941774396807896,0.4514049798095482,0.37531208459321347,62
0.23899316587556302,0.23988530542598438,0.9962809745730897,63
0.1999399295128662,0.45543114462292017,0.439012421248461,64
0.23001846259128775,0.2517859114519758,0.9135477885352618,65
0.21849081235208848,0.3617297266638186,0.60401674578199,66
0.2023222738898792,0.4275342512599863,0.47323056174707684,67
0.1819191518729729,0.3892581830778263,0.46734830449691767,68
0.2297921250167556,0.44164020326312325,0.5203152324423883,69
0.19418568702804115,0.46010643315389244,0.422045146591314,70
0.19569133875314956,0.2632493650886444,0.7433687017146428,71
0.2209702064787529,0.44163450544315896,0.50034633561302,72
0.22572878096663834,0.5362542995564161,0.42093607669599814,73
0.19532149849949418,0.45688694387034295,0.4275050997187681,74
0.22118165794903885,0.37168378808295643,0.59508018654737,75
0.23619785840064683,0.6089405693123281,0.3878832685879071,76
0.21313581950338972,0.36741459755773626,0.5800962207820204,77
0.16888497498210642,0.4266130345774487,0.3958739215490297,78
0.20852121794993225,0.4700610270324561,0.4436045661269735,79
0.21672232177873316,0.27747305845588943,0.7810571699637139,80
0.23581643931501622,0.42982599662626936,0.5486323330044109,81
0.24527731831713107,0.474099333364231,0.5173542780088547,82
0.2081892395012996,0.3699805858201362,0.5627031457334616,83
0.2239543216034651,0.4123547723738992,0.543110778891135,84
0.2317122112978922,0.24682677444705672,0.9387644910766902,85
0.1879328664578495,0.44080149266739405,0.42634353463874025,86
0.2197825485187251,0.499866504293015,0.4396824884867492,87
0.2068356183899976,0.4272347517488963,0.4841263908034417,88
0.22376587088744448,0.1983574538734007,1.1280940873049339,89
0.22510228390918632,0.3163149905265082,0.711639633437866,90
0.1960023439588918,0.44463463419468224,0.44081663659397397,91
0.21179721980278854,0.28383527636266637,0.746197662661803,92
0.18558735989375433,0.44398535105362635,0.4180033405456621,93
0.24238862028585167,0.40645427393892625,0.5963490503787222,94
0.21631694229314988,0.49676807189449423,0.43544856147496575,95
0.17868373413204094,0.4596110108165348,0.38877165674206837,96
0.21356168839822567,0.3997703936053975,0.5342108665731425,97
0.22655337484884136,0.3370391951115832,0.6721870279029019,98
0.22618580319793702,0.4907151108987258,0.4609309926969366,99
0.21343079586584993,0.4254356319171361,0.5016758819755387,100
0.22899739882503448,0.18928542654323383,1.209799417773614,101
0.20565735403834456,0.3414927683141887,0.6022304807612516,102
0.2164928474186587,0.38487079189386236,0.5625078649209679,103
0.14721115400590382,0.4117336613824231,0.35753975886166944,104
0.2192069603251255,0.5613812195082273,0.3904779011259975,105
0.20232809402222557,0.41969305617630537,0.4820858745331046,106
0.1905107356480485,0.44473118879083534,0.4283727798943486,107
0.22307550659559744,0.19677072432585005,1.1336823979271784,108
0.22728633166791548,0.21112906333817982,1.0765279212358152,109
0.1916867062517977,0.2987692682926022,0.6415877621793006,110
0.20112821012030457,0.3298463882306947,0.6097632634365407,111
0.2158981497820367,0.21641200788877,0.9976255564016697,112
0.19634630503366562,0.307419081141976,0.6386926416678299,113
0.16882182501779844,0.43691697926722245,0.38639337226248066,114
0.18362289725912742,0.3772010750155531,0.4868037485088188,115
0.2217362671380224,0.22236555129548352,0.9971700465571446,116
0.19556941696446242,0.3630335265545159,0.5387089694458129,117
0.23968446162520085,0.22353556069886824,1.0722430958002576,118
0.19551674960720747,0.26061481713427115,0.750213482706455,119
0.22827481895495605,0.37709339309914325,0.6053535361064768,120
0.19271208490106986,0.30733124552540125,0.6270500891362899,121
0.17979901701566295,0.32484940445632293,0.553484213143563,122
0.18953779511275942,0.5602776974484196,0.33829259307650505,123
0.21161230605051554,0.3830479293275534,0.5524434146452749,124
0.2182182947278048,0.2566337755379746,0.8503101131967511,125
0.19537253443875843,0.29489867681215115,0.6625073281125967,126
0.16002209312839755,0.4283932123367241,0.37354021613819954,127
0.197722590351765,0.2788992543154435,0.7089391143661316,128
0.2182487808108981,0.4170392699552058,0.5233290880121199,129
0.206905301114652,0.2814544061863689,0.7351290175846343,130
0.2019069755518247,0.378225523460738,0.5338269445816071,131
0.23821835206384376,0.31437455981109147,0.7577532743329798,132
0.18154690392486159,0.36173387130421675,0.5018797473134092,133
0.18862359351469346,0.3474744383384955,0.5428416387019065,134
0.1967560767011295,0.279415962962362,0.7041690625514943,135
0.20328825265950076,0.3128025209453305,0.6498932682675856,136
0.23296013392687445,0.2644497090210185,0.8809241454236532,137
0.1863545927831737,0.27460329345113577,0.6786320383893522,138
0.24246102154236113,0.3716125863862093,0.6524564302307467,139
0.24417853114760807,0.4039592007675195,0.6044633484858636,140
0.1599851106471454,0.375685397503741,0.42584862683025176,141
0.2321970890669223,0.43689011905128056,0.5314770898713501,142
0.2006263502521565,0.46069880266913804,0.43548268215544106,143
0.20448118671635854,0.2807483536229081,0.7283433155622736,144
0.16768299700295544,0.39070582246956764,0.42917967268331764,145
0.22832795408898507,0.5867077957004824,0.3891680931499805,146
0.22161462364761905,0.44727172931593184,0.4954809551378572,147
0.2157938159870571,0.3569523680765998,0.6045451306286027,148
0.21756489234868903,0.39370973273342,0.5526022708105155,149
0.1975871245565841,0.2835635471842195,0.6968001582665345,150
0.19112340123353178,0.28024729735663473,0.6819812466926793,151
0.2226066163438232,0.5617443754050693,0.39627742811541883,152
0.22719299320197697,0.46820189219266367,0.4852457817673401,153
0.17973311775628356,0.350789381926496,0.5123676114972734,154
0.2040423195217758,0.46860738616988246,0.4354227559012591,155
0.1978133738519747,0.4587957891717505,0.4311577798241804,156
0.22400667259954515,0.2434144984422653,0.9202684064962408,157
0.24780757803671466,0.5534078896731104,0.4477846858726406,158
0.2414269725584699,0.3913697524368835,0.6168769330159336,159
0.21799627062760435,0.35576498608773516,0.6127535849574706,160
0.23919576913639512,0.23736636539075281,1.007707089176812,161
0.1928231841287066,0.30509726663216097,0.6320056100705187,162
0.2356887683072826,0.4681922991865108,0.503401633723567,163
0.24776343063714423,0.21711004663133318,1.1411882337156993,164
0.17329521440307147,0.41920746850823476,0.41338770757054705,165
0.2156686181184617,0.2810211664277371,0.7674461709058473,166
0.22914399937081795,0.438111962184826,0.5230261192323918,167
0.23339280817734404,0.25899905810558677,0.9011338106187098,168
0.24589098246339286,0.37497151607071094,0.6557590961576493,169
0.21608885879189796,0.3537413665580366,0.6108668061484557,170
0.18907099220332982,0.3826844810846695,0.4940649583370421,171
0.20955377430211436,0.328540263489912,0.6378328551762084,172
0.2186757657312725,0.35201717632533475,0.6212076581432835,173
0.19825421029970383,0.31189390006945766,0.6356463215713848,174
0.17435467007669103,0.4761839129045067,0.3661498537680669,175
0.1835078658206783,0.39777188307592265,0.4613394601992323,176
0.24371549098892137,0.31040556607584796,0.7851518066186004,177
0.19654707284603984,0.3387030233067706,0.5802932342532501,178
0.24231998987857578,0.3444328028924955,0.7035334260953326,179
0.2139539531419724,0.32715618060492035,0.6539810825103959,180
0.21322845754519787,0.321422695771491,0.6633895501168603,181
0.22229097943788767,0.44851956573366364,0.49561044025866813,182
0.21785548468960617,0.5550816936313071,0.3924746342550233,183
0.20472825205872083,0.3264237718363925,0.627185486237605,184
0.23681806994082355,0.29646561759777174,0.7988045017150195,185
0.2172954324334753,0.4704641578070141,0.4618745739236751,186
0.2286991617534567,0.21630825136503673,1.0572835770721911,187
0.20036249417432292,0.3613299942729265,0.554513871945492,188
0.18186296257196824,0.3801547612878653,0.4783919105888978,189
0.20901924936358748,0.3775687046358197,0.553592622474352,190
0.1901118824443274,0.47602480099859545,0.39937390246372545,191
0.20752286336892814,0.3046270799642933,0.6812357699560159,192
0.20464380587328837,0.4416401936610932,0.4633722401415492,193
0.18341274037980473,0.29495598248683513,0.6218308875562172,194
0.21933426212951637,0.28563209230757564,0.7678908219225306,195
0.21809716544909077,0.42225434622283764,0.516506620713369,196
0.20092825198949227,0.49684666063280897,0.4044069688092095,197
0.24733101959400455,0.40700023911699146,0.6076925658093034,198
0.20732568699343118,0.32246688748422647,0.6429363604149048,199
0.2424117448667449,0.300631692470428,0.8063412838305132,200
0.1909361560749462,0.42834952346634336,0.4457484965311246,201
0.17470479838029931,0.6361089015740474,0.27464605187569835,202
0.2085317712944083,0.2675433777548316,0.7794316310288207,203
0.16810861093149027,0.3847834002463346,0.4368915364432789,204
0.22345742651729342,0.19230323185454282,1.1620055698612255,205
0.20727050341471306,0.29501942458563163,0.7025656148093775,206
0.23343658463836905,0.40378162213556557,0.5781258280249196,207
0.2058234886133581,0.5699199878025651,0.36114453435288296,208
0.11590667717721054,0.6168190643304367,0.18791033526667728,209
0.21627405785249282,0.3825936326011988,0.565283996971086,210
0.17167629511436938,0.39835133278645546,0.43096704086189175,211
0.1924365467664272,0.38215225851931495,0.5035598834664508,212
0.21177660067729207,0.3032811237554097,0.698284806040503,213
0.2057691666321035,0.485217898137037,0.42407579650738575,214
0.19055064530838048,0.3386142167380825,0.562736695298801,215
0.18709287990674847,0.40762723585289506,0.45898032185039456,216
0.22412773472688233,0.39243208488933023,0.57112489869448,217
0.14745419762226264,0.44291784789946015,0.33291545671858747,218
0.18567607607878464,0.47308225652857516,0.39248158965262187,219
0.21299875776521374,0.31152281599337006,0.6837340535909474,220
0.17965630576637925,0.41990330450943647,0.42785161211405004,221
0.2283855406463307,0.49320119116466576,0.46306769881680865,222
0.22751719032466927,0.2676888143756222,0.8499316299612583,223
0.21532901448449868,0.29659324803748227,0.7260078100540113,224
0.22890916798779898,0.23648656626079742,0.9679584409685154,225
0.18654985030534124,0.31325849925714433,0.5955140905920263,226
0.1789076606588038,0.3496264111022547,0.511710943388882,227
0.2015543589252376,0.48315468087983493,0.4171632127380052,228
0.16386386418337764,0.3589522425589053,0.4565060327112653,229
0.18228873249051303,0.32415033267325555,0.5623586161000815,230
0.20341774900787216,0.3041872376634579,0.6687254553161971,231
0.18620990215592634,0.5360898768395767,0.3473482902786637,232
0.16098704267314629,0.3546719616942449,0.4539040580036878,233
0.18673217960967498,0.4116849854466149,0.45358025240366556,234
0.2379488477722637,0.3616770522797885,0.6579041890337838,235
0.23589392123343567,0.2859562647731045,0.8249300690111077,236
0.18600372075369986,0.36217281309100186,0.5135772593371424,237
0.2305734464260167,0.28295535001784644,0.8148757265465173,238
0.21744133013061726,0.2278212114792899,0.9544384770791361,239
0.21120536442516993,0.30858401690789417,0.6844339073083305,240
0.19074799359378083,0.40260843153337655,0.47378042448663343,241
0.19848816833444283,0.4006611112721193,0.49540163182853675,242
0.2029274362629259,0.4210284074564944,0.48198039056045106,243
0.1973959875405521,0.3042279983763311,0.648842278140267,244
0.18016261134208583,0.5866719789256009,0.3070925795229318,245
0.196913952598517,0.42033679165972504,0.4684670875965685,246
0.22336307789385434,0.3588592258889496,0.62242534615224,247
0.231423862349172,0.43797805158860087,0.5283914605075959,248
0.1597954738300849,0.4022991957445457,0.3972055512921104,249
0.19595765351383182,0.5076959425454124,0.38597443290834216,250
0.18716926935492553,0.38596130789959493,0.4849430902115615,251
0.243602306661172,0.2858970264107771,0.8520631001987548,252
0.22161725539572813,0.33710589808406705,0.6574113851323405,253
0.23361172902978697,0.3164131238676497,0.7383123878499517,254
0.17347302045167207,0.5229176712558101,0.3317405970141894,255
0.22321462452076762,0.23315131990062968,0.957380917319717,256
0.20435173436452164,0.5587034257941932,0.36576066107709476,257
0.23503658103245412,0.23780008688918466,0.9883788694407907,258
0.1864357823944423,0.31495359679010265,0.5919468273883228,259
0.20760147186056482,0.33718752007039965,0.6156855147462776,260
0.21270509123562695,0.6234251356428806,0.3411878653501577,261
0.16869017328639033,0.4037563027444916,0.4178019566251632,262
0.2415946999528365,0.21496832386632878,1.1238618583780953,263
0.2079390244942785,0.45019531281060093,0.4618862493172143,264
0.2143014648237799,0.3887286834686893,0.5512880163911061,265
0.2250211894294326,0.4312818281722035,0.5217497578858933,266
0.23268653690232474,0.4463447982845589,0.5213156685069728,267
0.22094389013322008,0.5168950862653351,0.4274443615426518,268
0.17019909972260255,0.36982594613042075,0.4602140588118203,269
0.17153274284559536,0.6739023195159353,0.2545365075591482,270
0.24098269232225905,0.3105939130323089,0.7758770607239535,271
0.2092222609383855,0.4211561512069188,0.4967807316569199,272
0.1728902415485163,0.3441546738550067,0.5023620327799337,273
0.22159546576288364,0.21494062938673567,1.030961277051879,274
0.1805734949743617,0.2778755544842682,0.649835842197428,275
0.20307351278627714,0.4035414282150988,0.5032284137083276,276
0.21229764493690254,0.24290746802125515,0.8739856648554166,277
0.22261140416304617,0.3529292128099609,0.6307536924774602,278
0.23993120442993646,0.7088903098705628,0.3384602682377557,279
0.19887305313758338,0.3629174225401916,0.5479843093384666,280
0.2020281130161639,0.31020380302574635,0.6512754229495888,281
0.20594639914936907,0.2709083456164081,0.7602069204651904,282
0.22065485343873295,0.4016629871367564,0.5493532152705058,283
0.14205554697154363,0.5142733182134988,0.2762257771121032,284
0.23268690975933098,0.4048150336172874,0.5747980940335172,285
0.21343982970581743,0.3462608767004831,0.6164133578696032,286
0.1827128914968142,0.39680744305152993,0.4604573192773676,287
0.1729847667539305,0.3255699435729985,0.5313290436318925,288
0.19938702115100304,0.5203270872948303,0.3831955437638505,289
0.19439406358100775,0.45613925986200216,0.4261726202647381,290
0.15938726749985152,0.3968651184900491,0.4016157129310622,291
0.18567902920216525,0.4375787312846301,0.42433284784444275,292
0.23000206846124796,0.3907875108155096,0.588560437822773,293
0.2434680871220985,0.4699456376917999,0.5180771297674432,294
0.1749363088827217,0.4458813779964065,0.3923382260744058,295
0.23849437357172204,0.4014758405447027,0.5940441478325186,296
0.24791975313065984,0.4834774501246324,0.5127845219394416,297
0.19488371933028742,0.48222632117326997,0.40413330996974606,298
0.18096988812246922,0.3779998896228684,0.47875645758262897,299
0.2271536220507527,0.45256752825156144,0.501922051120929,300
0.21811843297297054,0.4552925759880132,0.479073115786349,301
0.22607851228767742,0.28886824811261114,0.7826353840022734,302
0.1749087986116773,0.656981569341347,0.2662309062749372,303
0.18987657082655482,0.3850610139422029,0.49310775163297893,304
0.20387809825058428,0.2736518702838303,0.7450272422370912,305
0.1543851080059917,0.532957971701684,0.28967595233270416,306
0.22146846095664988,0.3275938565146936,0.6760458309959678,307
0.20432528514110662,0.38954718283913115,0.5245199917810356,308
0.20398498681127208,0.23048525614553667,0.8850240150826335,309
0.22193912229525387,0.2426222380083757,0.91475177262025,310
0.19325418448306259,0.3230022194193177,0.5983060575574011,311
0.23536721998299587,0.27951628359207736,0.8420519082404798,312
0.21144768562203167,0.31824596998319404,0.6644159095972144,313
0.18842721618929983,0.4312413850233983,0.436941403893961,314
0.162270489929173,0.375925254601152,0.431656261299439,315
0.25044881845224726,0.2673449988163772,0.9368000881298143,316
0.22431050819763196,0.35439441810626326,0.6329402968485064,317
0.22912948253633683,0.40425009855221045,0.5668013028492654,318
0.2329779149173995,0.4147384895339879,0.5617465482385785,319
0.20312430951420946,0.39202523899497466,0.5181408983639783,320
0.13015052339826455,0.511934702751713,0.2542326642415316,321
0.2286342949424891,0.3370665772093942,0.6783060392263566,322
0.17589289940058092,0.347609722993588,0.5060068455099728,323
0.2105652785136988,0.4312484424076428,0.48826907602986636,324
0.2346314381962622,0.34674811911506337,0.6766624684080929,325
0.2165201227315268,0.23391883340633485,0.9256207359559409,326
0.18641426187972363,0.3314225297930917,0.5624670778902772,327
0.18483504487884944,0.47355961033802757,0.3903099859950343,328
0.22085776959845177,0.2864764564757756,0.7709456208563774,329
0.23271058875231895,0.20398700209545328,1.1408108671719428,330
0.214047591209997,0.3594461920199921,0.5954927217537245,331
0.21282281142391843,0.2956206236405773,0.7199186876849077,332
0.21783842070987472,0.3785229959474141,0.5754958695828818,333
0.20122584434055324,0.384661948335727,0.5231238629429663,334
0.1956721954217075,0.3851996563098399,0.5079760384425583,335
0.2016697655582802,0.32428984473762296,0.6218812239447324,336
0.22522157478484148,0.47609146254592916,0.47306367054022536,337
0.21327315017110376,0.28303385870691544,0.7535252183094828,338
0.2027782512121854,0.27068792909931266,0.7491218832214277,339
0.18573465785450263,0.3865207826280083,0.4805295502913633,340
0.20122491590004024,0.2869679686255198,0.7012103715402106,341
0.20196301123659918,0.3093404765213345,0.6528825891385418,342
0.18971021480177264,0.3282189009874246,0.5779990556029593,343
0.2122037499021884,0.38265258855330536,0.5545598180962714,344
0.22004071318374685,0.25396687734872136,0.8664150045110388,345
0.24889953931444836,0.30223615552423994,0.8235266852264012,346
0.22292919429574368,0.41538728374473394,0.5366779461470933,347
0.22400387643949812,0.2773004797350848,0.807801979475467,348
0.17955599468965946,0.2986422716983829,0.6012410556232443,349
0.2296104205195067,0.33202424527114566,0.6915471499136959,350
0.2299653149075486,0.5305135008653109,0.43347683806812903,351
0.17099513979207115,0.3742395649112758,0.45691358109774,352
0.19062831148002882,0.47636824873983646,0.4001700616787717,353
0.23542937434258143,0.4461904774393894,0.5276432067615388,354
0.2061114703062602,0.310870254473273,0.6630144484408386,355
0.20927755876867443,0.34654240942141423,0.6039017248078912,356
0.19399301889544388,0.571077516621088,0.33969647420764937,357
0.21275608707166896,0.3201135038194688,0.6646270292666406,358
0.19945963475474712,0.3653856071069319,0.545888045054753,359
0.24009445204440588,0.24487779167175375,0.9804664212516271,360
0.2313315511115722,0.6063142661359127,0.3815373710169578,361
0.17933914982522015,0.32963029561415536,0.544061490134218,362
0.20068643054593413,0.4064719277289331,0.4937276521584717,363
0.19766363175787652,0.3054092240041307,0.6472091090320281,364
0.24999738185749865,0.23067808311779936,1.0837500402230826,365
0.18936035891363223,0.3183210632540293,0.5948722242188456,366
0.24636217010955447,0.291717919025663,0.8445218961262421,367
0.17439836681368528,0.38208408423270956,0.45643975766200034,368
0.20808674632472696,0.2975468009971106,0.6993412317907851,369
0.17191748826430114,0.47449315927870134,0.36231815970885806,370
0.19215288771853686,0.40489114797350323,0.4745791274525757,371
0.15984828242455607,0.5870347968424494,0.2722977978211005,372
0.20046336435027137,0.29490763217963356,0.6797496655772053,373
0.1952230500783427,0.3376520127815964,0.5781782506494901,374
0.2037094796062941,0.4000473921697015,0.5092133671999537,375
0.2380133053731086,0.5325641245881328,0.44691952458716605,376
0.17764711467798558,0.3259965603662076,0.5449355492537284,377
0.19041459853511164,0.3263217021048402,0.5835180354444691,378
0.2368862824348258,0.4405946463188854,0.5376512956160086,379
0.22329015457928644,0.3804502611374558,0.5869102413327356,380
0.21068337944393842,0.4004179707695445,0.5261586512689126,381
0.2243590407513484,0.37197635335530715,0.6031540411845574,382
0.24393289728866285,0.3746144313370681,0.651157234968288,383
0.1818422871759888,0.4706732704824454,0.38634504778569306,384
0.20007952036609053,0.37095620601397367,0.5393615664662952,385
0.202850742257302,0.4628549595568065,0.43825984375653215,386
0.2142989740600969,0.42136426468439475,0.5085836460778386,387
0.223680472162528,0.4886730836263738,0.4577302897524596,388
0.22958997461872935,0.2383281239951258,0.9633356347966086,389
0.21474220026724253,0.38540277132708084,0.5571890402547123,390
0.20457398024463724,0.29078254931892455,0.7035290828964587,391
0.1806989743825097,0.393220876686582,0.4595355564667448,392
0.21788420345006093,0.28502486004483385,0.764439296332917,393
0.23911348422408474,0.5923091806640832,0.40369707583461106,394
0.20526747538200663,0.37255933504848326,0.5509658625391685,395
0.2042523234411467,0.28633222414519255,0.7133403306278758,396
0.23228032095463524,0.21615770050756067,1.0745873055145247,397
0.19295236791596246,0.2871224823977097,0.6720211050860627,398
0.20467331043053658,0.38910766079036846,0.5260068897507628,399
0.1905642172570138,0.4090405872789316,0.4658809496747199,400
0.19238177602810125,0.33456441949706417,0.5750216245866797,401
0.1796539022024222,0.470438415712269,0.3818861219707505,402
0.24525777062331205,0.40792024300107194,0.6012395188308112,403
0.18351710083265388,0.3100640739031752,0.5918683145792679,404
0.21925320976320897,0.3445012364640602,0.6364366410222808,405
0.1899427367908098,0.34642873089784476,0.5482880599958677,406
0.17498969716164797,0.3762003539023312,0.4651502725781025,407
0.1817547306543902,0.625619481406301,0.29051961464792014,408
0.21966458459729657,0.37545053739019824,0.5850693039999662,409
0.20443504548803204,0.30330232549062197,0.674030590294149,410
0.2089474462780281,0.2880677330192982,0.7253413774878782,411
0.2101768633884262,0.2647388259343817,0.7939026799209299,412
0.24152073843721197,0.26542445171089524,0.9099415554233881,413
0.20498279467896396,0.3928396146723235,0.521797667605251,414
0.22929191387267758,0.42939065455397357,0.5339937221289851,415
0.21113747555671813,0.34440332538529944,0.6130529527277624,416
0.20234751465428266,0.35809362385762245,0.5650687450797386,417
0.24168542839636967,0.1823860840078396,1.3251308602359222,418
0.22312330232233643,0.3131606131573957,0.7124883939673277,419
0.19123852714903744,0.3236022696086279,0.5909678179338042,420
0.21336575703459154,0.3564001930116522,0.5986690277342687,421
0.2237995296849614,0.3910419011094663,0.5723159821236448,422
0.1852058685765675,0.38016315666389194,0.48717469152412063,423
0.2064433419730499,0.40064148732513843,0.5152819877725542,424
0.1854067511839122,0.48614191397044876,0.3813840071300303,425
0.15329269486754696,0.4870264894294364,0.31475227363327435,426
0.18990280740599128,0.36609651625076384,0.5187233392734997,427
0.19663635499616403,0.37886872539993616,0.519009202431775,428
0.2119780795392432,0.38076006684395347,0.5567235064755831,429
0.1792848338420518,0.5524589544484686,0.32452154571561903,430
0.21956319071895808,0.3217659958038422,0.6823691551695541,431
0.22402935347270259,0.2557992521925273,0.87580144020158,432
0.24271654205988047,0.25247708996629914,0.9613408570745111,433
0.2320786226732763,0.4798417180286389,0.48365661832559736,434
0.20193770503994726,0.35083240735369076,0.5755959278766523,435
0.21482634985942314,0.20958065522726135,1.0250294791113883,436
0.23034457339409775,0.24729118808729705,0.931471012678313,437
0.1886990774804848,0.3894618343796216,0.4845123727747696,438
0.23224113402191807,0.522653968259793,0.44434970004184315,439
0.17635425694927817,0.3593679358707727,0.49073453512751475,440
0.21943196235812013,0.35181716022652876,0.6237102312372479,441
0.1535661143089564,0.47335849162513466,0.324418209509104,442
0.21391515832415703,0.4743052961456596,0.45100731546219863,443
0.16748612222295786,0.3648671103218848,0.45903321369580846,444
0.1524482880164638,0.47922069804093403,0.3181170776631229,445
0.22818444024633874,0.22657651831301132,1.0070965956459181,446
0.20475056702617808,0.4202311966155645,0.48723314374369925,447
0.1775354998770559,0.3576568774486027,0.49638497417841143,448
0.22432265196081597,0.336713240550076,0.666212744097465,449
0.19952160630084406,0.4334747123459051,0.4602843040625386,450
0.19649731221274783,0.3230375024649354,0.6082801863974816,451
0.20261180635880055,0.4038432538304021,0.5017090280376192,452
0.1966882893308663,0.4216142925522627,0.4665123853847652,453
0.2241441075507346,0.469076765588782,0.47784099318880235,454
0.21187545227127172,0.2508665554002887,0.8445743273079912,455
0.21375237170335656,0.44690325638105804,0.4782967424186718,456
0.20038880794650793,0.24025857677115167,0.8340547531727867,457
0.20152808708117154,0.31204870642979676,0.6458225364459582,458
0.2425117341846586,0.2767007408632543,0.8764404946227017,459
0.2368744653591677,0.6263948951774002,0.3781551656676303,460
0.2318492270997522,0.5054463419296499,0.458701958776906,461
0.19315197637263493,0.3300174800045559,0.5852780173037151,462
0.18446971653755578,0.4570800114847988,0.40358298744746296,463
0.2064207273175091,0.2627118787367797,0.7857304675755804,464
0.1786087326197667,0.38876970525016313,0.4594203977515086,465
0.226283520105841,0.3052472075671038,0.7413123347118454,466
0.21996598788664912,0.3539262698564983,0.6215022919203929,467
0.20706950372314553,0.3953560402929973,0.5237544962502327,468
0.22769036658217304,0.224972727114664,1.0120798618675404,469
0.1969133475797195,0.44587539188129266,0.44163313599541415,470
0.18526771945179643,0.27108857708709283,0.6834213430995114,471
0.18542204468004966,0.394369493518092,0.4701733976072449,472
0.1818560463941489,0.37864349836818123,0.4802830292290341,473
0.1697119655440251,0.4309948590389587,0.39376795798087333,474
0.17940051351465805,0.37765433500730045,0.4750389360979798,475
0.20184543841088634,0.41809364133465393,0.48277567141788597,476
0.23578554263479307,0.44009298696779786,0.5357630083117998,477
0.22557134182592004,0.3510900731241392,0.642488521018827,478
0.20358422345859922,0.2759709948863166,0.7377015238230512,479
0.2007693572484792,0.30172062416603057,0.6654147617631866,480
0.20949011788890587,0.3432892274834524,0.61024378604774,481
0.2050598626837569,0.4069931361718156,0.5038410834456656,482
0.2264541183392461,0.4494352127369164,0.5038637648354545,483
