Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-17 00:00:00-05:00,10.749874674146856,10.868284283945453,10.513056261149138,10.716043472290039,60774900,0.0,0.0
2023-01-18 00:00:00-05:00,10.817538290689336,10.86828550246392,10.487683430653462,10.49614143371582,48774400,0.0,0.0
2023-01-19 00:00:00-05:00,10.394647511484457,10.45385191798305,10.18320228073286,10.30161190032959,52918500,0.0,0.0
2023-01-20 00:00:00-05:00,10.326985273076753,10.50459930211147,10.217033654474351,10.487683296203613,44349200,0.0,0.0
2023-01-23 00:00:00-05:00,10.555345944497924,10.91903201371686,10.513057541974437,10.825996398925781,49688000,0.0,0.0
2023-01-24 00:00:00-05:00,10.724501175780087,10.910572377511683,10.67375397110818,10.775247573852539,41537400,0.0,0.0
2023-01-25 00:00:00-05:00,10.656841176168678,10.868286431199012,10.563804747731563,10.81753921508789,37739000,0.0,0.0
2023-01-26 00:00:00-05:00,10.986694644366018,11.05435705766992,10.749876197802358,10.927490234375,48970900,0.0,0.0
2023-01-27 00:00:00-05:00,10.89365874205415,11.30809121432262,10.88520073896306,11.22351360321045,62114600,0.0,0.0
2023-01-30 00:00:00-05:00,11.003610393089748,11.164308419270187,10.876742766168753,10.902116775512695,64512600,0.0,0.0
2023-01-31 00:00:00-05:00,11.325006707735612,11.477246723484281,11.206597089620395,11.42650032043457,83093300,0.0,0.0
2023-02-01 00:00:00-05:00,11.434957274380295,11.832473686009594,11.409583268583095,11.663317680358887,70641000,0.0,0.0
2023-02-02 00:00:00-05:00,11.984714994486174,12.348401026760468,11.86630538229002,12.111581802368164,102579800,0.0,0.0
2023-02-03 00:00:00-05:00,11.037441037835297,11.511077895783131,10.809079804946514,11.189681053161621,165500200,0.0,0.0
2023-02-06 00:00:00-05:00,11.130477784420837,11.172766995564,10.809080908972259,11.11356258392334,77262800,0.0,0.0
2023-02-07 00:00:00-05:00,11.06281455387432,11.426500613661482,10.978236137821636,11.375753402709961,70671100,0.0,0.0
2023-02-08 00:00:00-05:00,11.248886330839424,11.578740371466294,11.248886330839424,11.350379943847656,62028400,0.0,0.0
2023-02-09 00:00:00-05:00,11.553367827345102,11.781729074558896,11.333464583346542,11.409584999084473,78667100,0.0,0.0
2023-02-10 00:00:00-05:00,11.544449653582301,11.598395199188394,11.247746580401829,11.445548057556152,68205200,0.8,0.0
2023-02-13 00:00:00-05:00,11.427566843955061,11.778216330903131,11.418575633596364,11.769225120544434,64201900,0.0,0.0
2023-02-14 00:00:00-05:00,11.679313692099694,11.85913359602003,11.526466559405176,11.661332130432129,75352900,0.0,0.0
2023-02-15 00:00:00-05:00,11.463529776469956,11.634358470371193,11.328665063255766,11.625368118286133,65850000,0.0,0.0
2023-02-16 00:00:00-05:00,11.445547294449932,11.814179166275801,11.247745830483579,11.607385635375977,64145500,0.0,0.0
2023-02-17 00:00:00-05:00,11.526465548526668,11.634357481416677,11.373618429236942,11.58940315246582,54401000,0.0,0.0
2023-02-21 00:00:00-05:00,11.436558269957153,11.517477449813184,10.942052837741775,10.969025611877441,77724200,0.0,0.0
2023-02-22 00:00:00-05:00,11.004989627544173,11.067927243970074,10.915080094355652,10.97801685333252,52844700,0.0,0.0
2023-02-23 00:00:00-05:00,11.07691647672045,11.112880457848155,10.681312684315696,10.852141380310059,57952800,0.0,0.0
2023-02-24 00:00:00-05:00,10.62736616124176,10.771222084092237,10.56442940935691,10.681312561035156,50631600,0.0,0.0
2023-02-27 00:00:00-05:00,10.771222272397644,11.166826924601459,10.753240710451443,10.843151092529297,60378100,0.0,0.0
2023-02-28 00:00:00-05:00,10.852141380310059,10.951042971497955,10.798195837342973,10.852141380310059,59796800,0.0,0.0
2023-03-01 00:00:00-05:00,11.103890324104265,11.274719023459408,10.942051977121208,11.076916694641113,85328800,0.0,0.0
2023-03-02 00:00:00-05:00,11.130863339235876,11.283710479736328,10.99599776132131,11.283710479736328,78214100,0.0,0.0
2023-03-03 00:00:00-05:00,11.436558024073241,11.787206652645112,11.373620409177793,11.760233879089355,80080200,0.0,0.0
2023-03-06 00:00:00-05:00,11.760233759423532,11.850144146959856,11.625369035568047,11.670323371887207,50571200,0.0,0.0
2023-03-07 00:00:00-05:00,11.634358342524335,11.670322322816181,11.490502421356943,11.535457611083984,46540400,0.0,0.0
2023-03-08 00:00:00-05:00,11.49050345426356,11.697297002617505,11.427566697457534,11.670323371887207,46421000,0.0,0.0
2023-03-09 00:00:00-05:00,11.706287791109013,11.760233335728065,11.184808762614681,11.19379997253418,65423500,0.0,0.0
2023-03-10 00:00:00-05:00,11.175818165943804,11.247746128830174,10.789204722342854,10.879115104675293,73897400,0.0,0.0
2023-03-13 00:00:00-04:00,10.726267844327113,11.067926092784985,10.177816061891264,10.816177368164062,119167600,0.0,0.0
2023-03-14 00:00:00-04:00,10.978016657168622,11.067927046199586,10.58241283182022,10.726268768310547,93844200,0.0,0.0
2023-03-15 00:00:00-04:00,10.339654160719775,10.546446832358688,10.17781582121181,10.528465270996094,108909300,0.0,0.0
2023-03-16 00:00:00-04:00,10.366626993787522,10.690303674748623,10.267726262076591,10.627366065979004,74017200,0.0,0.0
2023-03-17 00:00:00-04:00,10.519474684802882,10.5464474571692,9.997996512659505,10.159834861755371,249885100,0.0,0.0
2023-03-20 00:00:00-04:00,10.186807543396835,10.321672261476289,10.024969195742319,10.051942825317383,74975100,0.0,0.0
2023-03-21 00:00:00-04:00,10.24974474036966,10.591403012708517,10.231763177324986,10.537457466125488,74794900,0.0,0.0
