Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-17 00:00:00-05:00,92.966817931034,93.84145231317738,92.6621721905086,93.71369934082031,2157600,0.0,0.0
2023-01-18 00:00:00-05:00,94.84384835822837,95.63986207615741,92.76044545111797,93.07492065429688,2434200,0.0,0.0
2023-01-19 00:00:00-05:00,92.31821704956948,92.58355245567411,90.29377590495103,90.43135833740234,3178100,0.0,0.0
2023-01-20 00:00:00-05:00,91.04066171688083,92.92751302244672,89.27173393186244,92.8488998413086,2558000,0.0,0.0
2023-01-23 00:00:00-05:00,92.20027841858737,94.3524723590248,92.13148720804588,94.02816772460938,3143300,0.0,0.0
2023-01-24 00:00:00-05:00,95.4236581416905,97.22206670883142,93.90042193541807,95.32538604736328,4047100,0.0,0.0
2023-01-25 00:00:00-05:00,93.90042574006873,94.55885704618761,93.2518163954044,93.83163452148438,2784800,0.0,0.0
2023-01-26 00:00:00-05:00,94.39179789673237,95.68900914565295,93.2223396314858,95.138671875,2225900,0.0,0.0
2023-01-27 00:00:00-05:00,94.65711641331286,95.63985225958798,94.30333090883946,94.8536605834961,2094000,0.0,0.0
2023-01-30 00:00:00-05:00,93.97903243547154,95.49244663758087,93.12405699172871,93.1928482055664,2667300,0.0,0.0
2023-01-31 00:00:00-05:00,94.11662640428034,97.01570219478212,93.77267029291393,96.98622131347656,4081800,0.0,0.0
2023-02-01 00:00:00-05:00,96.30812367072694,99.128578563106,94.86350061603719,98.17532348632812,2904400,0.0,0.0
2023-02-02 00:00:00-05:00,99.63959806469323,102.34212194601679,99.29564197933357,101.162841796875,3054200,0.0,0.0
2023-02-03 00:00:00-05:00,98.40134841312977,99.88528180359745,97.49723313454137,97.75274658203125,2655700,0.0,0.0
2023-02-06 00:00:00-05:00,97.13205958764586,97.4965907790806,95.73306017712113,96.7281265258789,3170000,0.25,0.0
2023-02-07 00:00:00-05:00,95.81187600258072,98.5212092571524,95.61483659069512,97.97933959960938,2603600,0.0,0.0
2023-02-08 00:00:00-05:00,97.42763810859616,97.68379539641565,95.31928450990952,95.96952819824219,3255800,0.0,0.0
